,season,team,name,age,gp,gs,wins,losses,ties,goals_against,shots,saves,save_pct,goals_avg,shutouts,gps,minutes,quality_starts,quality_start_pct,really_bad_starts,ga_pct_minus,gs_above_avg,goals_scored,assists,points,plm,mpg,mean_mtrc,year_mean,final_mean_mtrc,ajc_metric_g
2769,2002,NYR,Mike Richter,35,0.9137152099139306,,0.47790374975797606,-0.5003459609064175,-0.18111021973506564,2.23890402179138,2.203491293936796,2.1998925308973667,1.7245982404510007,-0.035723390210417406,0.08163095138830986,0.40451740786180646,1.908884025670632,,,,-0.6337323441638439,-0.00437803767809164,0.0,0.0,0.0,-0.04598199439403298,0.7664788622158104,0.510573597861923,0.6039028803666484,84.55,56.89999999999999
2770,2002,OTT,Jani Hurme,27,0.41532509541542295,,0.23895187487898809,-0.17319667877529835,-0.04527755493376641,0.7700688992148695,0.7603689360569958,0.7593831924836759,1.7265017705177237,-0.030031867024350897,0.12244642708246477,0.14158109275163225,0.7820748637254639,,,,-0.6275192819661591,-0.001200429685928353,0.0,0.0,0.0,-0.19542347617464018,0.6908614626296646,0.2750931017520844,0.6039028803666484,45.55,46.800000000000004
2771,2002,OTT,Simon Lajeunesse,21,0.016613003816616918,,0.0,-0.0,-0.0,0.0,0.011839654713690249,0.013042841092276878,1.9035300667229587,-0.0,0.0,0.00809034815723613,0.014339034934615075,,,,-0.0,0.0,0.0,0.0,0.0,-0.0,0.31666682779052613,0.17378763703245792,0.6039028803666484,28.78,13.700000000000001
2772,2002,OTT,Patrick Lalime,27,1.013393232813632,,0.537641718477723,-0.46185781006746224,-0.3622204394701313,2.1105592052555684,2.000901646613652,1.9897578688551285,1.718887650250832,-0.030031867024350897,0.28570832985908445,0.34383979668253545,2.1406984237802424,,,,-0.6523715307568981,-0.013575447477630934,0.0,1.5344827586206895,1.5084745762711866,-0.21841447337165668,0.7750156721149968,0.5115100571222123,0.6039028803666484,84.7,69.0
2773,2002,OTT,Martin Prusek,26,0.016613003816616918,,0.0,-0.01924407541947759,-0.0,0.0427816055119372,0.01973275785615041,0.017390454789702504,1.5228240533783672,-0.035360101496413145,0.0,-0.004045174078618064,0.037042506914422284,,,,-0.0,0.0,0.0,0.0,0.0,-0.0,0.8180559717921924,0.1829744454168482,0.6039028803666484,30.3,24.6
2774,2002,PHI,Brian Boucher,25,0.6811331564812938,,0.35842781231848214,-0.30790520671164145,-0.18111021973506564,1.3119692356994073,1.2786827090785466,1.275300017911517,1.7226947103842778,-0.029184193358341,0.08163095138830986,0.23057492248122965,1.3711702156225667,,,,-0.6399454063615285,-0.0041132370120780335,0.0,0.0,0.0,-0.04598199439403298,0.7385725980167704,0.3791927332693206,0.6039028803666484,62.79,49.5
2775,2002,PHI,Roman Cechmanek,30,0.7641981755643782,,0.47790374975797606,-0.25017298045320874,-0.2716653296025985,1.26918763018747,1.487849942353741,1.5100711575725008,1.7531511914518452,-0.024824728790290056,0.16326190277661973,0.35193014483977153,1.5551878306167934,,,,-0.528110286803203,0.02706262806659066,0.0,0.0,0.0,-0.11495498598508246,0.7466344076742706,0.41852966150333515,0.6039028803666484,69.3,59.5
2776,2002,PHI,Neil Little,30,0.016613003816616918,,0.0,-0.01924407541947759,-0.0,0.057042140682582926,0.0381499985218908,0.03623011414521355,1.6408429175151904,-0.04843849520056598,0.0,0.0,0.03584758733653769,,,,-0.0,0.0,0.0,0.0,0.0,-0.11495498598508246,0.7916670694763153,0.181490397094009,0.6039028803666484,30.05,30.9
2777,2002,PHX,Sean Burke,35,0.9967802289970147,,0.657117655917217,-0.4041255838090295,-0.2716653296025985,1.9536933183784653,2.2508499127915567,2.2810479865826454,1.7512476613851222,-0.027731038502324022,0.20407737847077467,0.5218274561417303,2.143088262936012,,,,-0.5405364111985728,0.03678963919815717,0.0,1.5344827586206895,1.5084745762711866,-0.1609369803791154,0.7888038735750427,0.5377932673531293,0.6039028803666484,89.05,70.1
2778,2002,PHX,Patrick DesRochers,22,0.08306501908308458,,0.01991265623991567,-0.03848815083895518,-0.04527755493376641,0.213908027559686,0.13023620185059273,0.12173318352791755,1.614193496581069,-0.04492670429852494,0.0,-0.004045174078618064,0.14518272871297766,,,,-0.0,0.0,0.0,0.0,0.0,-0.02299099719701649,0.6412503262758154,0.19552853975890397,0.6039028803666484,32.38,27.400000000000002
2779,2002,PHX,Robert Esche,24,0.36548608396557214,,0.11947593743949401,-0.19244075419477594,-0.09055510986753282,0.7415478288735781,0.7011706624885446,0.6970673961539088,1.7169841201841087,-0.033059272974386274,0.04081547569415493,0.12135522235854192,0.6840914583389276,,,,-0.6585845929545828,-0.004995905898790058,0.0,0.0,0.0,-0.1839279775761319,0.6867052105149138,0.24564782972796914,0.6039028803666484,40.68,44.800000000000004
2780,2002,PIT,Jean-Sebastien Aubin,24,0.3488730801489553,,0.05973796871974701,-0.23092890503373115,-0.04527755493376641,0.9269347860919726,0.7064327312501848,0.6840245550616318,1.673202928649481,-0.043110260728503706,0.0,0.06067761117927096,0.6536210091028706,,,,-0.8139111478967014,-0.02729212197713579,0.0,0.0,0.0,-0.0,0.6873649330728108,0.2453964890519633,0.6039028803666484,40.64,37.8
2781,2002,PIT,Johan Hedberg,28,1.0964582518967165,,0.49781640599789173,-0.6542985642622382,-0.31694288453636493,2.53837526037494,2.435022319448961,2.424519238597691,1.7207911803175548,-0.03342256168839052,0.24489285416492956,0.4287884523335148,2.3163516017292767,,,,-0.6461584685592133,-0.012798698857324351,0.0,1.5344827586206895,1.5084745762711866,-0.25290096916718136,0.7750684499196284,0.5541695310512191,0.6039028803666484,91.76,71.2
2782,2002,SJS,Miikka Kiprusoff,25,0.33226007633233834,,0.1393885936794097,-0.11546445251686556,-0.13583266480129924,0.6132030123377664,0.6682827327282939,0.673880123100972,1.7417300110515075,-0.030152963262352322,0.08163095138830986,0.14562626683025032,0.6195658011331597,,,,-0.5716017221869965,0.006814203805416826,0.0,0.0,0.0,-0.04598199439403298,0.6841322925391158,0.25584067832740914,0.6039028803666484,42.36,42.4
2783,2002,SJS,Evgeni Nabokov,26,1.1130712557133333,,0.7367682808768801,-0.46185781006746224,-0.22638777466883206,2.124819740426214,2.3916102521654303,2.4187224203344573,1.7474406012516757,-0.027731038502324022,0.28570832985908445,0.5380081524562026,2.330690636663892,,,,-0.552962535593942,0.03302946974076395,89.0,4.6034482758620685,6.0338983050847474,-0.1609369803791154,0.7682337242198163,0.577778905470716,0.6039028803666484,95.67,72.5
2784,2002,SJS,Vesa Toskala,24,0.016613003816616918,,0.0,-0.0,-0.0,0.0,0.002631034380820055,0.0028984091316170838,1.9035300667229587,-0.0,0.0,0.0,0.0059745978894229475,,,,-0.0,0.0,0.0,0.0,0.0,-0.0,0.1319445115793859,0.15831247538526036,0.6039028803666484,26.21,11.4
2785,2002,STL,Fred Brathwaite,29,0.41532509541542295,,0.17921390615924107,-0.21168482961425353,-0.18111021973506564,0.7700688992148695,0.7143258343926451,0.7086610326803771,1.715080590117386,-0.027125557312316945,0.08163095138830986,0.11731004827992385,0.8639268548105583,,,,-0.6710107173499522,-0.006902470694088031,0.0,0.0,0.0,-0.0,0.763167054975168,0.27912889996122786,0.6039028803666484,46.22,42.8
2786,2002,STL,Reinhard Divis,26,0.016613003816616918,,0.0,-0.0,-0.0,0.0,0.00526206876164011,0.0057968182632341676,1.9035300667229587,-0.0,0.0,0.004045174078618064,0.014936494723557368,,,,-0.0,0.0,0.0,0.0,0.0,-0.0,0.3298612789484647,0.17453738602232427,0.6039028803666484,28.9,13.8
2787,2002,STL,Brent Johnson,24,0.9635542213637811,,0.6770303121571328,-0.3848815083895518,-0.18111021973506564,1.811087966672008,1.7009637272001656,1.6897725237327599,1.7169841201841087,-0.026398979884308456,0.20407737847077467,0.28720735958188254,2.0857321231975514,,,,-0.6585845929545828,-0.013628407610833651,0.0,6.137931034482758,6.0338983050847474,-0.02299099719701649,0.7941740151963236,0.5057863445303901,0.6039028803666484,83.75,56.39999999999999
2788,2002,TBL,Nikolai Khabibulin,29,1.1629102671631846,,0.47790374975797606,-0.6158104134232828,-0.45277554933766406,2.181861881108797,2.517899902444793,2.5520492403888424,1.7512476613851222,-0.028578712168333922,0.28570832985908445,0.5865502413996193,2.3277033377191807,,,,-0.5405364111985728,0.04159135794187058,0.0,3.068965517241379,3.0169491525423733,-0.06897299159104947,0.734363568097388,0.566558658996565,0.6039028803666484,93.82,75.7
2789,2002,TBL,Dieter Kochan,27,0.08306501908308458,,0.0,-0.05773222625843278,-0.04527755493376641,0.2281685627303317,0.16970171756289354,0.16376011593636525,1.6674923384493119,-0.04916507262857445,0.0,0.012135522235854193,0.14159796997932386,,,,-0.0,0.0,0.0,0.0,0.0,-0.0,0.625416984886289,0.20043858027257086,0.6039028803666484,33.19,27.900000000000002
2790,2002,TOR,Tom Barrasso,36,0.6312941450314429,,0.29868984359873507,-0.26941705587268633,-0.22638777466883206,1.326229770870053,1.3102551216483873,1.3086317229251134,1.7265017705177237,-0.03172721435637071,0.08163095138830986,0.24271044471708378,1.2707969710802611,,,,-0.6275192819661591,-0.0019771783062349346,0.0,0.0,0.0,-0.04598199439403298,0.7385462091144545,0.37036152024269325,0.6039028803666484,61.33,50.4
2791,2002,TOR,Sebastien Centomo,20,0.016613003816616918,,0.0,-0.0,-0.0,0.0427816055119372,0.01578620628492033,0.013042841092276878,1.4276475500422192,-0.05449330710063671,0.0,-0.004045174078618064,0.023898391557691797,,,,-0.0,0.0,0.0,0.0,0.0,-0.0,0.5277780463175435,0.1523215473897503,0.6039028803666484,25.22,24.7
2792,2002,TOR,Curtis Joseph,34,0.8472631946474629,,0.5774670309575546,-0.3271492821311191,-0.22638777466883206,1.6257010094536133,1.591775800396133,1.5883282041261622,1.7245982404510007,-0.027004461074315526,0.16326190277661973,0.29125253366050063,1.8312142531081337,,,,-0.6337323441638439,-0.004201503900749234,0.0,1.5344827586206895,1.5084745762711866,-0.11495498598508246,0.7929601256897932,0.4571400698356295,0.6039028803666484,75.7,57.99999999999999
2793,2002,TOR,Corey Schwab,31,0.49839011449850734,,0.23895187487898809,-0.19244075419477594,-0.22638777466883206,1.06954013779843,0.9300706536198896,0.9158972855909986,1.7017558796503254,-0.033059272974386274,0.04081547569415493,0.129445570515778,0.9834188125990172,,,,-0.7145021527337455,-0.017265003424087186,0.0,0.0,0.0,-0.02299099719701649,0.7239399516826165,0.3031276913266143,0.6039028803666484,50.19,44.5
2794,2002,VAN,Alex Auld,21,0.016613003816616918,,0.01991265623991567,-0.0,-0.0,0.028521070341291463,0.028941378189020605,0.028984091316170836,1.7303088306511696,-0.024219247600282986,0.0,0.004045174078618064,0.03584758733653769,,,,-0.0,0.0,0.0,1.5344827586206895,1.5084745762711866,-0.0,0.7916670694763153,0.1986756529307897,0.6039028803666484,32.9,23.200000000000003
2795,2002,VAN,Martin Brochu,28,0.09967802289970151,,0.0,-0.05773222625843278,-0.0,0.213908027559686,0.13681378780264286,0.12897920635696025,1.6294217371148527,-0.05037603500858861,0.0,0.0,0.12905131441153567,,,,-0.0,0.0,0.0,0.0,0.0,-0.0,0.47500024168578914,0.18761162172342644,0.6039028803666484,31.07,25.3
2796,2002,VAN,Dan Cloutier,25,1.030006236630249,,0.6172923434373858,-0.42336965922850717,-0.22638777466883206,2.024995994231694,1.89434475419044,1.881067526419488,1.715080590117386,-0.02942638583434383,0.28570832985908445,0.31552357813220905,2.0923041808759164,,,,-0.6647976551522675,-0.01617049400456428,0.0,0.0,0.0,-0.2299099719701649,0.745275379205003,0.5091409498609893,0.6039028803666484,84.31,65.8
2797,2002,VAN,Peter Skudra,28,0.3820990877821891,,0.19912656239915671,-0.15395260335582073,-0.09055510986753282,0.6702451530203494,0.6682827327282939,0.6680833048377379,1.7265017705177237,-0.02930528959634241,0.04081547569415493,0.12540039643715997,0.6966381139067157,,,,-0.6213062197684743,-0.0002471472882793668,0.0,0.0,0.0,-0.02299099719701649,0.6689058959028548,0.26094219432212934,0.6039028803666484,43.21,39.7
2798,2002,WSH,Craig Billington,35,0.28242106488248764,,0.07965062495966269,-0.09622037709738797,-0.13583266480129924,0.5133792661432464,0.3880775711709581,0.3753439825444124,1.6712993985827578,-0.036813256352430136,0.0,0.03236139262894451,0.42419645014902935,,,,-0.0,0.0,0.0,0.0,0.0,-0.0,0.5510662526113052,0.24660442513435799,0.6039028803666484,40.84,28.9
2799,2002,WSH,Sebastien Charpentier,24,0.033226007633233835,,0.01991265623991567,-0.01924407541947759,-0.0,0.07130267585322865,0.10261034085198216,0.10579193330402356,1.7817041424526896,-0.029789674548348067,0.0,0.028316218550326445,0.07289009425095996,,,,-0.0,0.0,0.0,0.0,0.0,-0.0,0.8048615206342539,0.21102053149283595,0.6039028803666484,34.94,25.3
2800,2002,WSH,Olaf Kolzig,31,1.1795232709798014,,0.6172923434373858,-0.5580781871648502,-0.3622204394701313,2.7380227527639804,2.6007774854406245,2.586830149968248,1.718887650250832,-0.03378585040239476,0.24489285416492956,0.4490143227266052,2.46810638812062,,,,-0.6523715307568981,-0.016982549380339343,0.0,1.5344827586206895,1.5084745762711866,-0.09196398878806596,0.7676927517223409,0.6039028803666484,0.6039028803666484,100.0,68.4
2801,2003,ATL,Frederic Cassivi,27,0.034256302187991,,0.0205119313379137,-0.019823229453170575,-0.0,0.1577620173364854,0.07583224378960073,0.06761413937017832,1.5475862415739234,-0.061344824404081226,0.0,-0.012200353212160711,0.07497186796699175,,,,-0.0,0.0,,0.0,0.0,-0.0,0.7836794071557281,0.1926836483962852,0.6673514778541434,28.87,28.599999999999998
2802,2003,ATL,Byron Dafoe,31,0.29117856859792346,,0.10255965668956851,-0.2180555239848763,-0.043936045755881975,0.9322301024428684,0.6171175701498542,0.5855096749715443,1.646937457082373,-0.04989989447794667,0.0,0.016267137616214285,0.545527006751688,,,,-0.8987514536761853,-0.052846185710983574,,0.0,0.0,-0.0,0.670867800789067,0.21842453612878923,0.6673514778541434,32.73,33.0
2803,2003,ATL,Milan Hnilicka,29,0.3596911729739055,,0.08204772535165482,-0.2577019828912175,-0.043936045755881975,0.9322301024428684,0.7910087498742835,0.7768433034020489,1.7061660663277944,-0.04074395053703902,0.0,0.10573639450539286,0.6686515378844712,,,,-0.7023355730714562,-0.02369298722135586,,0.0,0.0,-0.02735435498987212,0.6656560141626168,0.2571051072177097,0.6673514778541434,38.53,35.9
2804,2003,ATL,Pasi Nurminen,27,0.8906638568877661,,0.4307505580961876,-0.3766413596102409,-0.21968022877940985,1.964854215918045,1.8984209996982804,1.8917573036549893,1.7310038702049066,-0.03319029678579021,0.08586378452564762,0.3375431055364464,1.7408102025506378,,,,-0.6130556273420337,-0.011136906683743921,,7.0,7.0,-0.05470870997974424,0.6998703102311229,0.4724766320518162,0.6673514778541434,70.8,51.9
2805,2003,BOS,Jeff Hackett,34,0.6166134393838381,,0.3076789700687055,-0.33699490070389976,-0.08787209151176395,1.4055161544523245,1.4460424419189382,1.4501074996838246,1.740556871696104,-0.03181690519465406,0.04293189226282381,0.28874169268780353,1.2519692423105775,,,,-0.5773436490502648,0.006807223739739805,,0.0,0.0,-0.02735435498987212,0.7270506057671093,0.38606194006537425,0.6673514778541434,57.85,45.800000000000004
2806,2003,BOS,Andrew Raycroft,22,0.0856407554699775,,0.0410238626758274,-0.05946968835951173,-0.0,0.17210401891252955,0.19088806195313288,0.19277222714050846,1.7539310737837797,-0.027467831822722936,0.0,0.04066784404053571,0.18285821455363846,,,,-0.0,0.0,,0.0,0.0,-0.0,0.7645652752738811,0.22406382014246978,0.6673514778541434,33.58,24.8
2807,2003,BOS,Steve Shields,30,0.6166134393838381,,0.24614317605496439,-0.2577019828912175,-0.39542441180293775,1.3911741528762804,1.2159308055918738,1.1983527254331603,1.7118978672225127,-0.03158800659613136,0.0,0.17487172937430356,1.2873218304576144,,,,-0.6785275875436103,-0.029393736430961284,,0.0,0.0,-0.10941741995948848,0.747579183408213,0.34056961980757045,0.6673514778541434,51.03,46.800000000000004
2808,2003,BOS,Tim Thomas,28,0.068512604375982,,0.06153579401374111,-0.019823229453170575,-0.0,0.1577620173364854,0.15427939253746356,0.15393006197040598,1.7329144705031467,-0.03444923907766501,0.0,0.028467490828375,0.1340960240060015,,,,-0.0,0.0,,0.0,0.0,-0.0,0.7008515023343911,0.21294858775796513,0.6673514778541434,31.91,24.7
2809,2003,BUF,Martin Biron,25,0.9249201590757571,,0.34870283274453284,-0.5550504246887761,-0.2636162745352918,1.9361702127659568,1.919340239364377,1.9176520804350576,1.7348250708013857,-0.029299020610904468,0.17172756905129524,0.35787702755671424,1.9322018004501127,,,,-0.6011516345781109,-0.002814293913602675,,2.333333333333333,2.333333333333333,-0.16412612993923273,0.7480506653279653,0.4761319020587129,0.6673514778541434,71.35,59.199999999999996
2810,2003,BUF,Ryan Miller,22,0.25692226640993254,,0.12307158802748219,-0.1585858356253646,-0.043936045755881975,0.5736800630417651,0.5360555164437293,0.5322815227014038,1.7233614690119494,-0.030100165705733876,0.04293189226282381,0.08946925688917856,0.5558889722430608,,,,-0.6368636128698798,-0.006302094062939326,,0.0,0.0,-0.0,0.7747594789441996,0.2416327419063931,0.6673514778541434,36.21,35.8
2811,2003,BUF,Mika Noronen,23,0.274050417503928,,0.08204772535165482,-0.17840906507853518,-0.1318081372676459,0.5163120567375886,0.5373629689228603,0.5394745162514228,1.7424674719943434,-0.027696730421245624,0.04293189226282381,0.10980317890944641,0.5430888972243061,,,,-0.5713916526683034,0.0035359077376033625,,0.0,0.0,-0.0,0.7096185174908649,0.2332694426480903,0.6673514778541434,34.95,37.0
2812,2003,CAR,Patrick DesRochers,23,0.102768906563973,,0.0205119313379137,-0.07929291781268231,-0.0,0.2581560283687943,0.20788494418183648,0.202842418110535,1.6947024645383582,-0.04143064633260709,0.0,0.024400706424321423,0.18102963240810205,,,,-0.0,0.0,,0.0,0.0,-0.0,0.630766352100952,0.21316157894301627,0.6673514778541434,31.94,25.3
2813,2003,CAR,Arturs Irbe,35,0.582357137195847,,0.1435835193653959,-0.47575750687609375,-0.08787209151176395,1.4342001576044128,1.0668812229709344,1.030036676362717,1.6755964615559642,-0.03639487716510789,0.0,0.08133568808107142,1.1483495873968492,,,,-0.7975675151828401,-0.061601766775525216,,0.0,0.0,-0.05470870997974424,0.706101517224605,0.31646446781289794,0.6673514778541434,47.42,36.0
2814,2003,CAR,Kevin Weekes,27,0.8735357057937705,,0.28716703873079186,-0.47575750687609375,-0.39542441180293775,1.80709219858156,1.8801166649904455,1.887441507524978,1.7424674719943434,-0.028612324815336387,0.21465946131411906,0.37821094957698215,1.8072486871717932,,,,-0.5713916526683034,0.012243381213878303,,0.0,0.0,-0.02735435498987212,0.7408255234766272,0.4675187021515793,0.6673514778541434,70.06,59.9
2815,2003,CBJ,Marc Denis,25,1.3188676342376535,,0.5538221461236699,-0.8127524075799937,-0.3514883660470558,3.3273443656422383,3.143115759831037,3.124636398128241,1.7252720693101888,-0.03536483347175578,0.21465946131411906,0.5368155413350714,2.7495780195048765,,,,-0.6309116164879184,-0.03090912546136272,,0.0,0.0,-0.08206306496961636,0.7465215347774175,0.6673514778541434,0.6673514778541434,100.0,65.8
2816,2003,CBJ,Jean-Francois Labbe,30,0.1884096620339505,,0.0410238626758274,-0.07929291781268231,-0.0,0.3872340425531913,0.304636427637534,0.2963513342607816,1.6889706636436401,-0.04108729843482305,0.0,0.03253427523242857,0.27489684921230306,,,,-0.0,0.0,,0.0,0.0,-0.02735435498987212,0.5224529381038188,0.22667414304168887,0.6673514778541434,33.97,25.6
2817,2003,CGY,Jamie McLennan,31,0.376819324067901,,0.0410238626758274,-0.2180555239848763,-0.1757441830235279,0.8318360914105595,0.7021019812933722,0.6890887820918175,1.7042554660295555,-0.034220340479142325,0.0,0.08946925688917856,0.7100993998499625,,,,-0.7023355730714562,-0.021768683690687362,,0.0,0.0,-0.19148048492910483,0.6747925692021396,0.23412825525157707,0.6673514778541434,35.08,41.099999999999994
2818,2003,CGY,Roman Turek,32,1.1133298211097074,,0.5538221461236699,-0.5748736541419465,-0.39542441180293775,2.352088258471237,2.195212712461028,2.1794770456557484,1.7233614690119494,-0.02907012201238177,0.17172756905129524,0.3660105963648214,2.3296136534133534,,,,-0.6368636128698798,-0.02631485078189168,,9.333333333333334,9.333333333333334,-0.19148048492910483,0.7492739697684034,0.5347214000502019,0.6673514778541434,80.13,62.1
2819,2003,CHI,Craig Anderson,21,0.102768906563973,,0.0,-0.05946968835951173,-0.08787209151176395,0.2581560283687943,0.1634315598913809,0.15393006197040598,1.6354738552929367,-0.04577971970453822,0.0,0.0,0.16457239309827454,,,,-0.0,0.0,,0.0,0.0,-0.0,0.5734239564554109,0.19548258770796736,0.6673514778541434,29.29,26.1
2820,2003,CHI,Michael Leighton,21,0.137025208751964,,0.0410238626758274,-0.05946968835951173,-0.08787209151176395,0.3011820330969267,0.31509604747058234,0.3164917162008347,1.7443780722925828,-0.032274702391699446,0.04293189226282381,0.06506855046485714,0.27245873968492124,,,,-0.0,0.0,,0.0,0.0,-0.0,0.7120014125988018,0.23810995591460787,0.6673514778541434,35.68,28.4
2821,2003,CHI,Steve Passmore,30,0.1884096620339505,,0.0410238626758274,-0.09911614726585288,-0.08787209151176395,0.5449960598896769,0.37131650407321737,0.3538952826609334,1.6545798582753304,-0.042346240726697855,0.0,0.012200353212160711,0.3760783945986497,,,,-0.0,0.0,,0.0,0.0,-0.05470870997974424,0.7147538475897878,0.24669038354734596,0.6673514778541434,36.97,30.0
2822,2003,CHI,Jocelyn Thibault,28,1.061945367827721,,0.5333102147857562,-0.5550504246887761,-0.30755232029117385,2.0652482269503545,2.2095946897314693,2.2240736056658656,1.7481992728890619,-0.02666668672789351,0.3434551381025905,0.46361342206210715,2.2247749437359343,,,,-0.5535356635224189,0.02419811689815634,,0.0,0.0,-0.05470870997974424,0.7501787053441442,0.5526230298923125,0.6673514778541434,82.81,67.2
2823,2003,COL,David Aebischer,24,0.376819324067901,,0.1435835193653959,-0.23787875343804687,-0.0,0.7171000788022064,0.7753193201247109,0.7811590995320603,1.750109873187301,-0.027811179720506972,0.04293189226282381,0.1667381605661964,0.7527663165791448,,,,-0.5475836671404574,0.009765840418142616,,0.0,0.0,-0.05470870997974424,0.7153272715462434,0.28181357285778497,0.6673514778541434,42.23,39.1
2824,2003,COL,Patrick Roy*,37,1.0790735189217164,,0.7179175968269794,-0.2973484417975586,-0.5711685948264656,1.964854215918045,2.252740621542794,2.2816175540660177,1.757752274380259,-0.024949947238973334,0.21465946131411906,0.5205484037188572,2.297308702175544,,,,-0.5178236852306499,0.048275964825645896,,0.0,0.0,-0.27354354989872126,0.7623352932209991,0.5353825858063705,0.6673514778541434,80.22,77.2
2825,2003,DAL,Corey Hirsch,30,0.034256302187991,,0.0,-0.019823229453170575,-0.0,0.05736800630417652,0.050990646686110835,0.0503509548501328,1.7138084675207523,-0.028154527618291007,0.0,0.008133568808107143,0.059124156039009765,,,,-0.0,0.0,,0.0,0.0,-0.0,0.618023597513054,0.1879027954847407,0.6673514778541434,28.16,21.7
2826,2003,DAL,Ron Tugnutt,35,0.5309726839138605,,0.3076789700687055,-0.19823229453170577,-0.21968022877940985,1.0039401103230892,0.8786080659760636,0.8660364234222842,1.7118978672225127,-0.028268976917552355,0.17172756905129524,0.12607031652566067,1.0368060765191298,,,,-0.6785275875436103,-0.021023016072553326,,0.0,0.0,-0.0,0.6992076869925522,0.3180684774387131,0.6673514778541434,47.66,43.0
2827,2003,DAL,Marty Turco,27,0.9420483101697524,,0.6358698714753246,-0.19823229453170577,-0.4393604575588197,1.3194641449960598,1.7768279191390932,1.8227045655748075,1.7806794779591322,-0.019799728772212782,0.3005232458397667,0.4839473440823749,1.9523162040510134,,,,-0.44044773226515066,0.07670754949127291,,7.0,7.0,-0.21883483991897695,0.7420870561808292,0.48316140613256425,0.6673514778541434,72.4,74.7
2828,2003,DET,Curtis Joseph,35,1.0448172167337255,,0.6974056654890657,-0.3766413596102409,-0.2636162745352918,2.122616233254531,2.191290355023635,2.1981788288857977,1.7424674719943434,-0.028040078319029663,0.21465946131411906,0.4351459312337321,2.1735746436609147,,,,-0.5773436490502648,0.01152176738987762,,0.0,0.0,-0.05470870997974424,0.7449286904539302,0.553029334195431,0.6673514778541434,82.87,61.6
2829,2003,DET,Manny Legace,29,0.4282037773498875,,0.28716703873079186,-0.09911614726585288,-0.1757441830235279,0.7314420803782505,0.890375138288243,0.9063171873023904,1.767305275871456,-0.023805454246359877,0.0,0.21960635781889282,0.8569954988747187,,,,-0.4880637033208425,0.02665160389975867,,2.333333333333333,2.333333333333333,-0.02735435498987212,0.7166525180233847,0.30252102072076115,0.6673514778541434,45.33,42.5
2830,2003,EDM,Jussi Markkanen,27,0.376819324067901,,0.1435835193653959,-0.1585858356253646,-0.1318081372676459,0.7314420803782505,0.6968721713768481,0.6934045782218288,1.7271826696084283,-0.029642368508688493,0.12879567678847142,0.12200353212160714,0.7192423105776444,,,,-0.6249596201059568,-0.005796964386138844,,2.333333333333333,2.333333333333333,-0.02735435498987212,0.6834703850764983,0.27006220751808724,0.6673514778541434,40.47,40.5
2831,2003,EDM,Tommy Salo,31,1.1133298211097074,,0.5948460087994971,-0.5352271952356055,-0.3514883660470558,2.4668242710795902,2.233128834355828,2.209687618565828,1.7176296681172314,-0.031015760099824645,0.17172756905129524,0.34567667434455357,2.32473743435859,,,,-0.6547196020157644,-0.03918363064323725,,0.0,0.0,-0.05470870997974424,0.7477066109540921,0.5554837526918329,0.6673514778541434,83.24,56.8
2832,2003,FLA,Jani Hurme,28,0.47958823063187395,,0.08204772535165482,-0.2180555239848763,-0.2636162745352918,0.9465721040189125,0.9243689027456502,0.922141773112432,1.7329144705031467,-0.032961398187267524,0.04293189226282381,0.1667381605661964,0.8387096774193549,,,,-0.6071036309600724,-0.0037283380906702117,,0.0,0.0,-0.02735435498987212,0.6262171887130723,0.2831424771821024,0.6673514778541434,42.43,42.4
2833,2003,FLA,Roberto Luongo,23,1.1133298211097074,,0.41023862675827405,-0.6739898014077995,-0.30755232029117385,2.352088258471237,2.6292869355325355,2.657091817377008,1.7539310737837797,-0.03044351360351792,0.25759135357694285,0.5856169541837142,2.2107558139534884,,,,-0.5297276779945729,0.04649598405977753,,0.0,0.0,-0.05470870997974424,0.7110457060047094,0.5718794570666578,0.6673514778541434,85.69,70.0
2834,2003,LAK,Cristobal Huet,27,0.205537813127946,,0.08204772535165482,-0.07929291781268231,-0.043936045755881975,0.3011820330969267,0.31509604747058234,0.3164917162008347,1.7443780722925828,-0.027124483924938898,0.04293189226282381,0.06506855046485714,0.32975431357839463,,,,-0.0,0.0,,0.0,0.0,-0.0,0.5744816050862064,0.239460064032018,0.6673514778541434,35.88,25.8
2835,2003,LAK,Felix Potvin,31,0.7193823459478109,,0.34870283274453284,-0.39646458906341153,-0.1318081372676459,1.5059101654846334,1.2904555969023437,1.2688440622233466,1.708076666626034,-0.03044351360351792,0.12879567678847142,0.17487172937430356,1.4427513128282072,,,,-0.6963835766894948,-0.03612879878830101,,0.0,0.0,-0.05470870997974424,0.7181434203101685,0.3886149224590395,0.6673514778541434,58.23,44.3
2836,2003,LAK,Jamie Storr,27,0.6679978926658245,,0.24614317605496439,-0.3766413596102409,-0.08787209151176395,1.2334121355397951,1.1819370411344663,1.1767737447831037,1.7290932699066675,-0.029184571311643114,0.12879567678847142,0.20740600460673211,1.2355120030007505,,,,-0.6190076237239954,-0.008635312093874876,,2.333333333333333,2.333333333333333,-0.10941741995948848,0.6622919269514116,0.35644234855758816,0.6673514778541434,53.41,46.1
