,name,age,team,gp,gs,wins,losses,ties,goals_against,shots,saves,save_pct,goals_avg,shutouts,gps,minutes,quality_starts,quality_start_pct,really_bad_starts,ga_pct_minus,gs_above_avg,goals_scored,assists,points,plm,mpg,season
186,John Ross Roach,33,DET,18.0,,9,8,1,45,,,,2.62,1,2.1,1030.0,,,,0.0,0.0,0,0,0,0,57.222,1934
187,Moe Roberts,28,NYA,6.0,,1,4,0,25,,,,4.46,0,-0.5,336.0,,,,0.0,0.0,0,0,0,0,56.0,1934
188,Tiny Thompson*,30,BOS,48.0,,18,25,5,128,,,,2.58,5,6.2,2979.0,,,,0.0,0.0,0,0,0,0,62.062,1934
189,Roy Worters*,33,NYA,36.0,,12,14,9,75,,,,2.01,4,7.2,2240.0,,,,0.0,0.0,0,0,0,0,62.222,1934
190,Doug Young,25,DET,1.0,,0,0,0,1,,,,2.86,0,0.0,21.0,,,,0.0,0.0,4,0,4,36,21.0,1934
191,Andy Aitkenhead,30,NYR,10.0,,3,7,0,37,,,,3.64,1,0.3,610.0,,,,0.0,0.0,0,0,0,0,61.0,1935
192,Bill Beveridge,25,STE,48.0,,11,31,6,144,,,,2.89,3,5.5,2990.0,,,,0.0,0.0,0,0,0,0,62.292,1935
193,Lorne Chabot,34,CBH,48.0,,26,17,5,88,,,,1.80,8,11.5,2940.0,,,,0.0,0.0,0,0,0,0,61.25,1935
194,Charlie Conacher*,25,TOR,1.0,,0,0,0,0,,,,0.00,0,0.0,3.0,,,,0.0,0.0,36,21,57,24,3.0,1935
195,Alec Connell*,32,MTM,48.0,,24,19,5,92,,,,1.86,9,11.2,2970.0,,,,0.0,0.0,0,0,0,0,61.875,1935
196,Wilf Cude,24,MTL,48.0,,19,23,6,145,,,,2.94,1,5.2,2960.0,,,,0.0,0.0,0,0,0,0,61.667,1935
197,George Hainsworth*,39,TOR,48.0,,30,14,4,111,,,,2.25,8,9.0,2957.0,,,,0.0,0.0,0,0,0,0,61.604,1935
198,Percy Jackson,27,NYR,1.0,,0,1,0,8,,,,8.00,0,-0.5,60.0,,,,0.0,0.0,0,0,0,0,60.0,1935
199,Dave Kerr,25,NYR,37.0,,19,12,6,94,,,,2.47,4,6.0,2287.0,,,,0.0,0.0,0,0,0,0,61.811,1935
200,John Ross Roach,34,DET,23.0,,7,11,5,62,,,,2.55,4,3.6,1460.0,,,,0.0,0.0,0,0,0,0,63.478,1935
201,Normie Smith,26,DET,25.0,,12,11,2,52,,,,2.01,2,5.4,1550.0,,,,0.0,0.0,0,0,0,0,62.0,1935
202,Tiny Thompson*,31,BOS,48.0,,26,16,6,112,,,,2.26,8,9.0,2970.0,,,,0.0,0.0,0,0,0,0,61.875,1935
203,Roy Worters*,34,NYA,48.0,,12,27,9,142,,,,2.84,3,5.8,3000.0,,,,0.0,0.0,0,0,0,0,62.5,1935
204,Bill Beveridge,26,MTM,32.0,,14,13,5,71,,,,2.16,1,4.9,1970.0,,,,0.0,0.0,0,0,0,0,61.562,1936
205,Lorne Chabot,35,MTM,16.0,,8,3,5,35,,,,2.08,2,2.7,1010.0,,,,0.0,0.0,0,0,0,0,63.125,1936
206,Abbie Cox,31,MTL,1.0,,0,0,1,1,,,,0.86,0,0.4,70.0,,,,0.0,0.0,0,0,0,0,70.0,1936
207,Wilf Cude,25,MTL,47.0,,11,26,10,122,,,,2.49,6,5.2,2940.0,,,,0.0,0.0,0,0,0,0,62.553,1936
208,Bert Gardiner,22,NYR,1.0,,1,0,0,1,,,,1.00,0,0.3,60.0,,,,0.0,0.0,0,0,0,0,60.0,1936
209,George Hainsworth*,40,TOR,48.0,,23,19,6,106,,,,2.12,8,7.7,3000.0,,,,0.0,0.0,0,0,0,0,62.5,1936
210,Percy Jackson,28,BOS,1.0,,0,0,0,1,,,,1.50,0,0.2,40.0,,,,0.0,0.0,0,0,0,0,40.0,1936
211,Mike Karakas,24,CBH,48.0,,21,19,8,92,,,,1.85,9,9.5,2990.0,,,,0.0,0.0,0,0,0,0,62.292,1936
212,Dave Kerr,26,NYR,47.0,,18,17,12,95,,,,1.91,8,9.0,2980.0,,,,0.0,0.0,0,0,0,0,63.404,1936
213,Normie Smith,27,DET,48.0,,24,16,8,103,,,,2.04,6,8.3,3030.0,,,,0.0,0.0,0,0,0,0,63.125,1936
214,Tiny Thompson*,32,BOS,48.0,,22,20,6,82,,,,1.68,10,10.4,2930.0,,,,0.0,0.0,0,1,1,0,61.042,1936
215,Roy Worters*,35,NYA,48.0,,16,25,7,122,,,,2.44,3,5.6,3000.0,,,,0.0,0.0,0,0,0,0,62.5,1936
216,Bill Beveridge,27,MTM,21.0,,12,6,3,47,,,,2.19,1,3.9,1290.0,,,,0.0,0.0,0,0,0,0,61.429,1937
217,Turk Broda*,22,TOR,45.0,,22,19,4,106,,,,2.29,3,7.9,2780.0,,,,0.0,0.0,0,0,0,0,61.778,1937
218,Lorne Chabot,36,NYA,6.0,,2,3,1,25,,,,4.05,1,-0.2,370.0,,,,0.0,0.0,0,0,0,0,61.667,1937
219,Alec Connell*,34,MTM,27.0,,10,11,6,63,,,,2.21,2,5.1,1710.0,,,,0.0,0.0,0,0,0,0,63.333,1937
220,Tom Cook,29,CBH,1.0,,0,0,0,0,,,,0.00,0,0.0,2.0,,,,0.0,0.0,0,2,2,0,2.0,1937
221,Wilf Cude,26,MTL,44.0,,22,17,5,99,,,,2.18,5,8.4,2730.0,,,,0.0,0.0,0,0,0,0,62.045,1937
222,George Hainsworth*,41,TOR,7.0,,2,3,2,21,,,,2.74,0,0.9,460.0,,,,0.0,0.0,0,0,0,0,65.714,1937
223,Mike Karakas,25,CBH,48.0,,14,27,7,131,,,,2.64,5,6.5,2978.0,,,,0.0,0.0,0,0,0,2,62.042,1937
224,Dave Kerr,27,NYR,48.0,,19,20,9,106,,,,2.10,4,9.7,3030.0,,,,0.0,0.0,0,0,0,0,63.125,1937
225,Alfie Moore,31,NYA,18.0,,7,11,0,64,,,,3.49,1,0.6,1100.0,,,,0.0,0.0,0,0,0,0,61.111,1937
226,Normie Smith,28,DET,48.0,,25,14,9,102,,,,2.05,6,9.8,2980.0,,,,0.0,0.0,0,0,0,0,62.083,1937
227,Tiny Thompson*,33,BOS,48.0,,23,18,7,110,,,,2.22,6,8.8,2970.0,,,,0.0,0.0,0,0,0,0,61.875,1937
228,Alex Wood,26,NYA,1.0,,0,1,0,3,,,,2.57,0,0.2,70.0,,,,0.0,0.0,0,0,0,0,70.0,1937
229,Roy Worters*,36,NYA,23.0,,6,14,3,69,,,,2.90,2,2.4,1430.0,,,,0.0,0.0,0,0,0,0,62.174,1937
230,Bill Beveridge,28,MTM,48.0,,12,30,6,149,,,,3.00,2,4.8,2980.0,,,,0.0,0.0,0,0,0,0,62.083,1938
231,Turk Broda*,23,TOR,48.0,,24,15,9,127,,,,2.56,6,7.3,2980.0,,,,0.0,0.0,0,0,0,0,62.083,1938
232,Wilf Cude,27,MTL,47.0,,18,17,12,126,,,,2.53,3,7.5,2990.0,,,,0.0,0.0,0,0,0,0,63.617,1938
233,Jimmy Franks,23,DET,1.0,,1,0,0,3,,,,3.00,0,0.1,60.0,,,,0.0,0.0,0,0,0,0,60.0,1938
234,Paul Gauthier,22,MTL,1.0,,0,0,1,2,,,,1.71,0,0.3,70.0,,,,0.0,0.0,0,0,0,0,70.0,1938
235,Mike Karakas,26,CBH,48.0,,14,25,9,139,,,,2.80,1,6.0,2980.0,,,,0.0,0.0,0,0,0,0,62.083,1938
236,Dave Kerr,28,NYR,48.0,,27,15,6,96,,,,1.95,8,10.7,2960.0,,,,0.0,0.0,0,0,0,0,61.667,1938
237,Earl Robertson,27,NYA,48.0,,19,18,11,111,,,,2.22,6,9.3,3000.0,,,,0.0,0.0,0,0,0,0,62.5,1938
238,Normie Smith,29,DET,47.0,,11,25,11,130,,,,2.66,3,6.6,2930.0,,,,0.0,0.0,0,0,0,0,62.34,1938
239,Tiny Thompson*,34,BOS,48.0,,30,11,7,89,,,,1.80,7,11.5,2970.0,,,,0.0,0.0,0,0,0,0,61.875,1938
240,Claude Bourque,23,MTL,25.0,,9,12,4,69,,,,2.65,2,3.5,1560.0,,,,0.0,0.0,0,0,0,0,62.4,1939
241,Frank Brimsek*,23,BOS,43.0,,33,9,1,68,,,,1.56,10,11.3,2620.0,,,,0.0,0.0,0,0,0,0,60.93,1939
242,Turk Broda*,24,TOR,48.0,,19,20,9,107,,,,2.15,8,9.6,2990.0,,,,0.0,0.0,0,0,0,0,62.292,1939
243,Charlie Conacher*,29,DET,1.0,,0,0,0,0,,,,0.00,0,0.0,3.0,,,,0.0,0.0,7,15,22,39,3.0,1939
244,Wilf Cude,28,MTL,23.0,,6,12,5,77,,,,3.21,2,1.8,1440.0,,,,0.0,0.0,0,0,0,0,62.609,1939
245,Roger Jenkins,27,NYA,1.0,,0,1,0,7,,,,14.00,0,-0.4,30.0,,,,0.0,0.0,2,2,4,6,30.0,1939
246,Mike Karakas,27,CBH,48.0,,12,28,8,130,,,,2.61,5,7.0,2990.0,,,,0.0,0.0,0,0,0,2,62.292,1939
247,Dave Kerr,29,NYR,48.0,,26,16,6,104,,,,2.10,6,9.8,2970.0,,,,0.0,0.0,0,0,0,0,61.875,1939
248,Alfie Moore,33,NYA,2.0,,0,2,0,14,,,,7.00,0,-0.7,120.0,,,,0.0,0.0,0,0,0,0,60.0,1939
249,Earl Robertson,28,NYA,46.0,,17,18,10,136,,,,2.86,3,5.3,2850.0,,,,0.0,0.0,0,0,0,0,61.957,1939
250,Normie Smith,30,DET,4.0,,0,4,0,12,,,,3.00,0,0.4,240.0,,,,0.0,0.0,0,0,0,0,60.0,1939
251,Harvey Teno,23,DET,5.0,,2,3,0,15,,,,3.00,0,0.5,300.0,,,,0.0,0.0,0,0,0,0,60.0,1939
252,Tiny Thompson*,35,BOS,44.0,,19,18,7,108,,,,2.39,4,7.5,2707.0,,,,0.0,0.0,0,0,0,0,61.523,1939
253,Claude Bourque,24,DET,37.0,,9,25,3,123,,,,3.25,3,2.5,2270.0,,,,0.0,0.0,0,0,0,0,61.351,1940
254,Frank Brimsek*,24,BOS,48.0,,31,12,5,97,,,,1.97,6,10.5,2950.0,,,,0.0,0.0,0,0,0,0,61.458,1940
255,Turk Broda*,25,TOR,47.0,,25,17,5,108,,,,2.23,4,8.8,2900.0,,,,0.0,0.0,0,0,0,0,61.702,1940
256,Wilf Cude,29,MTL,7.0,,1,5,1,24,,,,3.47,0,0.3,415.0,,,,0.0,0.0,0,0,0,0,59.286,1940
257,Paul Goodman,34,CBH,31.0,,16,10,5,62,,,,1.94,4,6.9,1920.0,,,,0.0,0.0,0,0,0,0,61.935,1940
258,Mike Karakas,28,MTL,22.0,,7,13,2,76,,,,3.35,0,1.2,1360.0,,,,0.0,0.0,0,0,0,0,61.818,1940
259,Dave Kerr,30,NYR,48.0,,27,11,10,77,,,,1.54,8,13.1,3000.0,,,,0.0,0.0,0,0,0,0,62.5,1940
260,Alfie Moore,34,DET,1.0,,0,1,0,3,,,,3.00,0,0.1,60.0,,,,0.0,0.0,0,0,0,0,60.0,1940
261,Earl Robertson,29,NYA,48.0,,15,29,4,140,,,,2.84,6,5.6,2960.0,,,,0.0,0.0,0,0,0,0,61.667,1940
262,Charlie Sands,28,MTL,1.0,,0,0,0,5,,,,12.00,0,-0.4,25.0,,,,0.0,0.0,9,20,29,10,25.0,1940
263,Phil Stein,26,TOR,1.0,,0,0,1,2,,,,1.71,0,0.3,70.0,,,,0.0,0.0,0,0,0,0,70.0,1940
264,Tiny Thompson*,36,DET,46.0,,16,24,6,120,,,,2.54,3,6.9,2830.0,,,,0.0,0.0,0,0,0,0,61.522,1940
265,Paul Bibeault,21,MTL,4.0,,1,2,0,15,,,,4.29,0,-0.1,210.0,,,,0.0,0.0,0,0,0,0,52.5,1941
266,Andy Branigan,18,NYA,1.0,,0,0,0,0,,,,0.00,0,0.1,7.0,,,,0.0,0.0,1,0,1,5,7.0,1941
267,Frank Brimsek*,25,BOS,48.0,,27,8,13,102,,,,2.01,6,11.0,3040.0,,,,0.0,0.0,0,0,0,0,63.333,1941
268,Turk Broda*,26,TOR,48.0,,28,14,6,99,,,,2.00,5,10.9,2970.0,,,,0.0,0.0,0,0,0,0,61.875,1941
269,Wilf Cude,30,MTL,3.0,,2,1,0,13,,,,4.33,0,-0.1,180.0,,,,0.0,0.0,0,0,0,0,60.0,1941
270,Bert Gardiner,27,MTL,42.0,,13,23,6,119,,,,2.75,1,6.1,2600.0,,,,0.0,0.0,0,0,0,0,61.905,1941
271,Paul Goodman,35,CBH,21.0,,7,10,4,55,,,,2.50,2,3.7,1320.0,,,,0.0,0.0,0,0,0,0,62.857,1941
272,Dave Kerr,31,NYR,48.0,,21,19,8,125,,,,2.49,2,8.4,3010.0,,,,0.0,0.0,0,0,0,0,62.708,1941
273,Sam LoPresti,24,CBH,27.0,,9,15,3,84,,,,3.02,1,3.1,1670.0,,,,0.0,0.0,0,0,0,0,61.852,1941
274,Johnny Mowers,24,DET,48.0,,21,16,11,102,,,,2.01,4,11.0,3040.0,,,,0.0,0.0,0,0,0,0,63.333,1941
275,Chuck Rayner*,20,NYA,12.0,,2,7,3,44,,,,3.42,0,0.9,773.0,,,,0.0,0.0,0,0,0,0,64.417,1941
276,Earl Robertson,30,NYA,36.0,,6,22,8,142,,,,3.77,1,1.1,2260.0,,,,0.0,0.0,0,0,0,0,62.778,1941
277,Paul Bibeault,22,MTL,38.0,,17,19,2,131,,,,3.30,1,5.4,2380.0,,,,0.0,0.0,0,0,0,0,62.632,1942
278,Frank Brimsek*,26,BOS,47.0,,24,17,6,115,,,,2.35,3,11.0,2940.0,,,,0.0,0.0,0,0,0,0,62.553,1942
279,Turk Broda*,27,TOR,48.0,,27,18,3,136,,,,2.76,6,9.2,2960.0,,,,0.0,0.0,0,0,0,0,61.667,1942
280,Nick Damore,25,BOS,1.0,,1,0,0,3,,,,3.00,0,0.2,60.0,,,,0.0,0.0,0,0,0,0,60.0,1942
281,Bill Dickie,25,CBH,1.0,,1,0,0,3,,,,3.00,0,0.2,60.0,,,,0.0,0.0,0,0,0,0,60.0,1942
282,Bert Gardiner,28,MTL,10.0,,1,8,1,42,,,,4.06,0,0.7,620.0,,,,0.0,0.0,0,0,0,0,62.0,1942
283,Jim Henry,21,NYR,48.0,,29,17,2,143,,,,2.90,1,8.5,2960.0,,,,0.0,0.0,0,0,0,0,61.667,1942
284,Sam LoPresti,25,CBH,47.0,,21,23,3,152,,,,3.18,3,7.1,2870.0,,,,0.0,0.0,0,0,0,0,61.064,1942
285,Johnny Mowers,25,DET,47.0,,19,25,3,144,,,,3.00,5,7.9,2880.0,,,,0.0,0.0,0,0,0,0,61.277,1942
286,Chuck Rayner*,21,BRO,36.0,,13,21,2,129,,,,3.47,1,4.5,2230.0,,,,0.0,0.0,0,0,0,0,61.944,1942
287,Earl Robertson,31,BRO,12.0,,3,8,1,46,,,,3.68,0,1.3,750.0,,,,0.0,0.0,0,0,0,0,62.5,1942
288,Joe Turner,22,DET,1.0,,0,0,1,3,,,,2.57,0,0.2,70.0,,,,0.0,0.0,0,0,0,0,70.0,1942
289,Bill Beveridge,33,NYR,17.0,,4,10,3,89,,,,5.24,1,0.6,1020.0,,,,0.0,0.0,0,0,0,0,60.0,1943
290,Paul Bibeault,23,MTL,50.0,,19,19,12,191,,,,3.81,1,7.5,3010.0,,,,0.0,0.0,0,0,0,0,60.2,1943
291,Lionel Bouvrette,28,NYR,1.0,,0,1,0,6,,,,6.00,0,0.0,60.0,,,,0.0,0.0,0,0,0,0,60.0,1943
292,Frank Brimsek*,27,BOS,50.0,,24,17,9,176,,,,3.52,1,8.6,3000.0,,,,0.0,0.0,0,0,0,0,60.0,1943
293,Turk Broda*,28,TOR,50.0,,22,19,9,159,,,,3.18,1,10.0,3000.0,,,,0.0,0.0,0,0,0,0,60.0,1943
294,Steve Buzinski,25,NYR,9.0,,2,6,1,55,,,,5.89,0,-0.1,560.0,,,,0.0,0.0,0,0,0,0,62.222,1943
295,Jimmy Franks,28,NYR,23.0,,5,14,4,103,,,,4.48,0,2.2,1380.0,,,,0.0,0.0,0,0,0,0,60.0,1943
296,Bert Gardiner,29,CBH,50.0,,17,18,15,180,,,,3.58,1,8.4,3020.0,,,,0.0,0.0,0,0,0,0,60.4,1943
297,Johnny Mowers,26,DET,50.0,,25,14,11,124,,,,2.47,6,12.8,3010.0,,,,0.0,0.0,0,0,0,0,60.2,1943
298,George Abbott,32,BOS,1.0,,0,1,0,7,,,,7.00,0,0.0,60.0,,,,0.0,0.0,0,0,0,0,60.0,1944
299,Paul Bibeault,24,TOR,29.0,,13,14,2,87,,,,3.00,5,7.0,1740.0,,,,0.0,0.0,0,0,0,0,60.0,1944
300,Maurice Courteau,23,BOS,6.0,,2,4,0,33,,,,5.50,0,0.4,360.0,,,,0.0,0.0,0,0,0,0,60.0,1944
301,Connie Dion,25,DET,26.0,,17,7,2,80,,,,3.08,1,6.2,1560.0,,,,0.0,0.0,0,0,0,0,60.0,1944
302,Bill Durnan*,28,MTL,50.0,,38,5,7,109,,,,2.18,2,15.0,3000.0,,,,0.0,0.0,0,0,0,2,60.0,1944
303,Jimmy Franks,29,BOS,18.0,,6,9,3,75,,,,4.17,1,2.9,1080.0,,,,0.0,0.0,0,0,0,0,60.0,1944
304,Bert Gardiner,30,BOS,41.0,,17,19,5,212,,,,5.17,1,3.7,2460.0,,,,0.0,0.0,0,1,1,0,60.0,1944
305,Benny Grant,35,BOS,21.0,,9,10,2,93,,,,4.43,0,3.0,1260.0,,,,0.0,0.0,0,0,0,0,60.0,1944
306,Hec Highton,20,CBH,24.0,,10,14,0,108,,,,4.50,0,3.3,1440.0,,,,0.0,0.0,0,0,0,0,60.0,1944
307,Mike Karakas,32,CBH,26.0,,12,9,5,79,,,,3.04,3,6.2,1560.0,,,,0.0,0.0,0,0,0,0,60.0,1944
308,Harry Lumley*,17,NYR,3.0,,0,2,0,13,,,,5.57,0,0.1,140.0,,,,0.0,0.0,0,0,0,0,46.667,1944
309,Jean Marois,19,TOR,1.0,,1,0,0,4,,,,4.00,0,0.2,60.0,,,,0.0,0.0,0,0,0,0,60.0,1944
310,Ken McAuley,23,NYR,50.0,,6,39,5,310,,,,6.24,0,0.8,2980.0,,,,0.0,0.0,0,0,0,0,59.6,1944
311,Normie Smith,35,DET,5.0,,3,1,1,15,,,,3.00,0,1.2,300.0,,,,0.0,0.0,0,0,0,0,60.0,1944
312,Harvey Bennett,19,BOS,25.0,,10,12,2,103,,,,4.20,0,3.1,1470.0,,,,0.0,0.0,0,0,0,0,58.8,1945
313,Paul Bibeault,25,BOS,27.0,,6,18,2,115,,,,4.51,0,2.6,1530.0,,,,0.0,0.0,0,0,0,0,56.667,1945
314,Connie Dion,26,DET,12.0,,6,4,2,39,,,,3.25,0,2.4,720.0,,,,0.0,0.0,0,0,0,0,60.0,1945
315,Bill Durnan*,29,MTL,50.0,,38,8,4,121,,,,2.42,1,13.2,3000.0,,,,0.0,0.0,0,0,0,0,60.0,1945
316,Mike Karakas,33,CBH,48.0,,12,29,7,187,,,,3.90,4,7.2,2880.0,,,,0.0,0.0,0,1,1,0,60.0,1945
317,Harry Lumley*,18,DET,37.0,,24,10,3,119,,,,3.22,1,7.5,2220.0,,,,0.0,0.0,0,0,0,0,60.0,1945
318,Ken McAuley,24,NYR,46.0,,11,25,10,227,,,,4.93,1,3.2,2760.0,,,,0.0,0.0,0,0,0,0,60.0,1945
319,Frank McCool,26,TOR,50.0,,24,22,4,161,,,,3.22,4,10.1,3000.0,,,,0.0,0.0,0,0,0,0,60.0,1945
320,Normie Smith,36,DET,1.0,,1,0,0,3,,,,3.00,0,0.2,60.0,,,,0.0,0.0,0,0,0,0,60.0,1945
321,Doug Stevenson,20,CBH,6.0,,1,5,0,27,,,,4.50,0,0.6,360.0,,,,0.0,0.0,0,0,0,0,60.0,1945
322,Baz Bastien,26,TOR,5.0,,0,4,1,20,,,,4.00,0,0.6,300.0,,,,0.0,0.0,0,0,0,0,60.0,1946
323,Gordie Bell,20,TOR,8.0,,3,5,0,31,,,,3.87,0,1.0,480.0,,,,0.0,0.0,0,0,0,0,60.0,1946
324,Paul Bibeault,26,MTL,26.0,,12,10,4,75,,,,2.88,2,5.3,1560.0,,,,0.0,0.0,0,0,0,0,60.0,1946
325,Frank Brimsek*,30,BOS,34.0,,16,14,4,111,,,,3.26,2,5.9,2040.0,,,,0.0,0.0,0,0,0,0,60.0,1946
326,Turk Broda*,31,TOR,15.0,,7,5,3,53,,,,3.53,0,2.2,900.0,,,,0.0,0.0,0,0,0,0,60.0,1946
327,Bill Durnan*,30,MTL,40.0,,24,11,5,104,,,,2.60,4,9.2,2400.0,,,,0.0,0.0,0,0,0,0,60.0,1946
328,Jim Henry,25,NYR,10.0,,1,7,2,39,,,,4.16,1,0.9,563.0,,,,0.0,0.0,0,0,0,0,56.3,1946
329,Mike Karakas,34,CBH,48.0,,22,19,7,166,,,,3.46,1,7.5,2880.0,,,,0.0,0.0,0,0,0,0,60.0,1946
330,Harry Lumley*,19,DET,50.0,,20,20,10,159,,,,3.18,2,9.0,3000.0,,,,0.0,0.0,0,0,0,6,60.0,1946
331,Frank McCool,27,TOR,22.0,,9,10,3,81,,,,3.68,0,3.0,1320.0,,,,0.0,0.0,0,0,0,5,60.0,1946
332,Chuck Rayner*,25,NYR,41.0,,12,21,7,151,,,,3.72,1,5.5,2437.0,,,,0.0,0.0,0,0,0,6,59.439,1946
333,Doug Stevenson,21,CBH,2.0,,1,1,0,12,,,,6.00,0,-0.1,120.0,,,,0.0,0.0,0,0,0,0,60.0,1946
334,Red Almas,22,DET,1.0,,0,1,0,5,,,,5.00,0,0.0,60.0,,,,0.0,0.0,0,0,0,0,60.0,1947
335,Paul Bibeault,27,CBH,41.0,,13,25,3,170,,,,4.15,1,3.2,2460.0,,,,0.0,0.0,0,0,0,2,60.0,1947
336,Frank Brimsek*,31,BOS,60.0,,26,23,11,175,,,,2.92,3,11.3,3600.0,,,,0.0,0.0,0,0,0,2,60.0,1947
337,Turk Broda*,32,TOR,60.0,,31,19,10,172,,,,2.87,4,11.6,3600.0,,,,0.0,0.0,0,0,0,0,60.0,1947
338,Bill Durnan*,31,MTL,60.0,,34,16,10,138,,,,2.30,4,14.7,3600.0,,,,0.0,0.0,0,0,0,0,60.0,1947
339,Emile Francis*,20,CBH,19.0,,6,12,1,104,,,,5.47,0,-0.8,1140.0,,,,0.0,0.0,0,0,0,0,60.0,1947
340,Jim Henry,26,NYR,2.0,,0,2,0,9,,,,4.50,0,0.1,120.0,,,,0.0,0.0,0,0,0,0,60.0,1947
341,Harry Lumley*,20,DET,52.0,,22,20,10,159,,,,3.06,3,9.2,3120.0,,,,0.0,0.0,0,0,0,4,60.0,1947
342,Johnny Mowers,30,DET,7.0,,0,6,1,29,,,,4.14,0,0.5,420.0,,,,0.0,0.0,0,0,0,2,60.0,1947
343,Chuck Rayner*,26,NYR,58.0,,22,30,6,177,,,,3.05,5,10.2,3480.0,,,,0.0,0.0,0,0,0,0,60.0,1947
344,Frank Brimsek*,32,BOS,60.0,,23,24,13,168,,,,2.80,3,10.7,3600.0,,,,0.0,0.0,0,0,0,0,60.0,1948
345,Turk Broda*,33,TOR,60.0,,32,15,13,143,,,,2.38,5,13.2,3600.0,,,,0.0,0.0,0,0,0,2,60.0,1948
346,Bob DeCourcy,20,NYR,1.0,,0,1,0,6,,,,12.29,0,-0.4,29.0,,,,0.0,0.0,0,0,0,0,29.0,1948
347,Bill Durnan*,32,MTL,59.0,,20,28,10,162,,,,2.77,5,10.6,3505.0,,,,0.0,0.0,0,0,0,5,59.407,1948
348,Emile Francis*,21,CBH,54.0,,19,30,5,183,,,,3.39,1,6.5,3240.0,,,,0.0,0.0,0,0,0,6,60.0,1948
349,Jim Henry,27,NYR,48.0,,17,18,13,152,,,,3.17,2,6.9,2879.0,,,,0.0,0.0,0,0,0,0,59.979,1948
350,Doug Jackson,23,CBH,6.0,,1,4,1,42,,,,7.00,0,-1.4,360.0,,,,0.0,0.0,0,0,0,0,60.0,1948
351,Harry Lumley*,21,DET,60.0,,30,18,12,147,,,,2.46,7,12.7,3592.0,,,,0.0,0.0,0,0,0,8,59.867,1948
352,Tom McGrattan,20,DET,1.0,,0,0,0,1,,,,7.83,0,0.0,8.0,,,,0.0,0.0,0,0,0,0,8.0,1948
353,Gerry McNeil,21,MTL,2.0,,0,1,1,7,,,,4.41,0,0.0,95.0,,,,0.0,0.0,0,0,0,0,47.5,1948
354,Chuck Rayner*,27,NYR,12.0,,4,7,0,42,,,,3.65,0,1.1,691.0,,,,0.0,0.0,0,0,0,0,57.583,1948
355,Frank Brimsek*,33,BOS,54.0,,26,20,8,147,,,,2.72,1,9.0,3240.0,,,,0.0,0.0,0,0,0,2,60.0,1949
356,Turk Broda*,34,TOR,60.0,,22,25,13,161,,,,2.68,5,10.2,3600.0,,,,0.0,0.0,0,0,0,0,60.0,1949
357,Les Colvin,27,BOS,1.0,,0,1,0,4,,,,4.00,0,0.0,60.0,,,,0.0,0.0,0,0,0,0,60.0,1949
358,Bill Durnan*,33,MTL,60.0,,28,23,9,126,,,,2.10,10,13.9,3600.0,,,,0.0,0.0,0,0,0,0,60.0,1949
359,Emile Francis*,22,NYR,2.0,,2,0,0,4,,,,2.00,0,0.5,120.0,,,,0.0,0.0,0,0,0,0,60.0,1949
360,Jack Gelineau,24,BOS,4.0,,2,2,0,12,,,,3.00,0,0.5,240.0,,,,0.0,0.0,0,0,0,0,60.0,1949
361,Gord Henry,22,BOS,1.0,,1,0,0,0,,,,0.00,1,0.5,60.0,,,,0.0,0.0,0,0,0,0,60.0,1949
362,Jim Henry,28,CBH,60.0,,21,31,8,211,,,,3.52,0,5.0,3600.0,,,,0.0,0.0,0,0,0,0,60.0,1949
363,Harry Lumley*,22,DET,60.0,,34,19,7,145,,,,2.42,6,11.9,3600.0,,,,0.0,0.0,0,0,0,12,60.0,1949
364,Chuck Rayner*,28,NYR,58.0,,16,31,11,168,,,,2.90,7,8.6,3480.0,,,,0.0,0.0,0,0,0,2,60.0,1949
365,Richard Bittner,28,BOS,1.0,,0,0,1,3,,,,3.00,0,0.1,60.0,,,,0.0,0.0,0,0,0,0,60.0,1950
366,Frank Brimsek*,34,CBH,70.0,,22,38,10,244,,,,3.49,5,6.1,4200.0,,,,0.0,0.0,0,0,0,2,60.0,1950
367,Turk Broda*,35,TOR,68.0,,30,25,12,166,,,,2.47,9,13.1,4039.0,,,,0.0,0.0,0,0,0,2,59.397,1950
368,Bill Durnan*,34,MTL,64.0,,26,21,17,141,,,,2.20,8,14.2,3840.0,,,,0.0,0.0,0,1,1,2,60.0,1950
369,Emile Francis*,23,NYR,1.0,,0,1,0,8,,,,8.00,0,-0.4,60.0,,,,0.0,0.0,0,0,0,0,60.0,1950
370,Jack Gelineau,25,BOS,67.0,,22,30,15,220,,,,3.28,3,7.3,4020.0,,,,0.0,0.0,0,0,0,0,60.0,1950
371,Gord Henry,23,BOS,2.0,,0,2,0,5,,,,2.50,0,0.4,120.0,,,,0.0,0.0,0,0,0,0,60.0,1950
372,Harry Lumley*,23,DET,63.0,,33,16,14,148,,,,2.35,7,13.0,3780.0,,,,0.0,0.0,0,0,0,10,60.0,1950
373,Gilles Mayer,19,TOR,1.0,,0,1,0,2,,,,2.00,0,0.2,60.0,,,,0.0,0.0,0,0,0,0,60.0,1950
374,Gerry McNeil,23,MTL,6.0,,3,1,2,9,,,,1.50,1,1.8,360.0,,,,0.0,0.0,0,0,0,0,60.0,1950
375,Chuck Rayner*,29,NYR,69.0,,28,30,11,181,,,,2.62,6,12.3,4140.0,,,,0.0,0.0,0,0,0,6,60.0,1950
