,level_0,index,Year,age,gp,gs,mp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,fouls,pts,selection,name,pos,team,school
163,163,8.15,1970,26,1.2701513067400274,,0.4029816337508648,0.27998362668849774,0.3092417061611372,0.9423292939170886,,,,0.27998362668849774,0.3092417061611372,0.9423292939170886,0.9423292939170886,0.21059113300492607,0.31290027447392493,0.717134661225809,,,0.6393270241850681,0.2559241706161137,,,,0.9509187620889752,0.26493215087081956,0.0,Nate Bowman,C,NYK,N/A
164,164,8.2,1970,26,1.0506189821182943,,1.3710136017828336,1.4465820712239053,1.4289099526066342,1.0394999405320402,,,,1.4465820712239053,1.4289099526066342,1.0394999405320402,1.0394999405320402,0.9266009852216748,0.8135407136322048,1.1385721789018626,,,0.7192429022082016,1.7061611374407581,,,,1.3643617021276602,1.324660754354098,0.0,Bill Bradley*,SF,NYK,N/A
165,165,8.25,1970,29,1.23878954607978,,1.458618304772152,1.4465820712239053,1.4609004739336484,1.0191618982172828,,,,1.4465820712239053,1.4609004739336484,1.0191618982172828,1.0191618982172828,0.9266009852216748,1.0012808783165599,0.9506524988889338,,,1.997896950578338,1.066350710900474,,,,1.2816731141199231,1.3337963457634365,0.0,Dave DeBusschere*,PF,NYK,N/A
166,166,8.3,1970,24,1.2074277854195323,,1.7301928840390393,1.8198935734752355,1.5995260663507098,1.170567324338254,,,,1.8198935734752355,1.5995260663507098,1.170567324338254,1.170567324338254,2.2322660098522165,2.2215919487648668,1.0335582400711083,,,1.1987381703470028,3.497630331753554,,,,1.0749516441005809,1.9093386045517686,0.0,Walt Frazier*,PG,NYK,N/A
167,167,8.35,1970,23,0.5645116918844567,,0.28471528471528496,0.3033155955792059,0.2665876777251183,1.1411901521058267,,,,0.3033155955792059,0.2665876777251183,1.1411901521058267,1.1411901521058267,0.2948275862068965,0.2816102470265324,1.0888287341925578,,,0.3596214511041008,0.21327014218009477,,,,0.4134429400386849,0.301474516508174,0.0,Bill Hosket,PF,NYK,N/A
168,168,8.4,1970,24,0.5801925722145804,,0.280335049565819,0.25665165779778965,0.2879146919431278,0.8722760370551468,,,,0.25665165779778965,0.2879146919431278,0.8722760370551468,0.8722760370551468,0.21059113300492607,0.15645013723696247,1.3085289483253204,,,0.2797055730809673,0.21327014218009477,,,,0.45478723404255345,0.23752537664280376,0.0,Don May,SF,NYK,N/A
169,169,8.45,1970,27,1.2701513067400274,,1.6688695919465164,2.0298812934916084,1.8234597156398094,1.1457097170646617,,,,2.0298812934916084,1.8234597156398094,1.1457097170646617,1.1457097170646617,1.8110837438423641,1.783531564501372,1.044612338895398,,,2.77707676130389,0.8530805687203791,,,,1.4470502901353972,1.9824233358264776,0.0,Willis Reed*,C,NYK,N/A
170,170,8.5,1970,24,1.2701513067400274,,0.9067086759394458,0.7232910356119526,0.7251184834123218,1.04853907044971,,,,0.7232910356119526,0.7251184834123218,1.04853907044971,1.04853907044971,0.589655172413793,0.6258005489478499,0.9547977859480424,,,0.4794952681388011,1.066350710900474,,,,0.9922630560928437,0.7034405385190727,0.0,Mike Riordan,SG,NYK,N/A
171,171,8.55,1970,25,1.2231086657496562,,0.8760470298931844,1.1432664756446993,1.0556872037914686,1.1253716747499043,,,,1.1432664756446993,1.0556872037914686,1.1253716747499043,1.1253716747499043,0.6738916256157634,0.6570905763952424,1.0708658236030868,,,0.5993690851735014,0.7251184834123222,,,,0.7441972920696328,1.0505930120739397,0.0,Cazzie Russell,SF,NYK,N/A
172,172,8.6,1970,28,1.2858321870701512,,0.7358795051102749,0.6766270978305362,0.7251184834123218,0.9694466836700982,,,,0.6766270978305362,0.7251184834123218,0.9694466836700982,0.9694466836700982,0.8423645320197043,0.8448307410795973,0.9893418447739485,,,0.7791798107255518,0.7251184834123222,,,,0.9922630560928437,0.7125761299284112,0.0,Dave Stallworth,SF,NYK,N/A
173,173,8.65,1970,22,0.689958734525447,,0.27157457926688716,0.23331968890708146,0.2665876777251183,0.9197314691229138,,,,0.23331968890708146,0.2665876777251183,0.9197314691229138,0.9197314691229138,0.21059113300492607,0.25032021957913997,0.9478889741828612,,,0.1798107255520504,0.2985781990521327,,,,0.49613152804642185,0.22838978523346515,0.0,John Warren,SG,NYK,N/A
174,174,8.285714285714286,1971,23,1.3301936159079015,,1.8189932689493704,3.2639129931736663,2.518829962855964,1.3455809654816666,,,,3.2639129931736663,2.518829962855964,1.3455809654816666,1.3455809654816666,2.595258078052874,2.792403100775193,0.9703194867474566,,,3.2779456193353447,1.511078286558346,,,,1.3821656050955409,3.1192581508184825,0.0,Kareem Abdul-Jabbar*,C,MIL,N/A
175,175,8.333333333333334,1971,23,0.989534275248561,,0.8618671349136667,0.7281036677079717,0.7276619892695008,1.0424171431027816,,,,0.7281036677079717,0.7276619892695008,1.0424171431027816,1.0424171431027816,0.5919009651699537,0.6055813953488369,0.9843820880046661,,,0.5121790030211476,1.1905465288035455,,,,0.7774681528662417,0.698635106334739,0.0,Lucius Allen,PG,MIL,N/A
176,176,8.380952380952381,1971,33,1.2977498691784406,,1.0070237050043895,0.9038528288788614,0.906778786628147,1.049413231311525,,,,0.9038528288788614,0.906778786628147,1.049413231311525,1.049413231311525,0.8650860260176246,0.7737984496124027,1.1503207828397384,,,1.106306646525679,0.7326440177252588,,,,1.1662022292993628,0.8954337278374824,0.0,Bob Boozer,PF,MIL,N/A
177,177,8.428571428571429,1971,24,1.2328623757195185,,0.4037167105648229,0.27617725326854103,0.2910647957078003,0.9677922022095173,,,,0.27617725326854103,0.2910647957078003,0.9677922022095173,0.9677922022095173,0.2276542173730591,0.26914728682170536,0.9295379431015489,,,0.6965634441087607,0.274741506646972,,,,0.5183121019108278,0.25583820795356643,0.0,Dick Cunningham,C,MIL,N/A
178,178,8.476190476190476,1971,23,1.28152799581371,,1.6420836991513021,1.8830267268309613,1.6568303755674787,1.1870029660834804,,,,1.8830267268309613,1.6568303755674787,1.1870029660834804,1.1870029660834804,1.5025178346621901,1.6148837209302318,0.9871946082561082,,,1.6389728096676723,1.6026587887740034,,,,1.5549363057324834,1.8105473178252391,0.0,Bob Dandridge,SF,MIL,N/A
179,179,8.523809523809524,1971,23,0.032443746729461015,,0.975270705297044,0.12553511512206408,0.6716879900949237,0.19355844044190348,,,,0.12553511512206408,0.6716879900949237,0.19355844044190348,0.19355844044190348,0.6829626521191773,1.1775193798449608,0.6032855939342883,,,0.6146148036253771,2.9763663220088636,,,,1.511743630573248,0.24599827687842923,0.0,Bob Greacen,SF,MIL,N/A
180,180,8.571428571428571,1971,27,1.3301936159079015,,1.601258413813286,1.7574916117088972,1.4665187783739169,1.2476357305592576,,,,1.7574916117088972,1.4665187783739169,1.2476357305592576,1.2476357305592576,0.8195551825430129,0.6728682170542633,1.2121962283714602,,,0.5531533232628395,1.6942392909896609,,,,0.9934315286624199,1.5547091098716728,0.0,Jon McGlocklin,SG,MIL,N/A
181,181,8.619047619047619,1971,28,1.3950811093668236,,1.188469417617793,0.8787458058544486,1.0299215848122165,0.8978313201220824,,,,0.8787458058544486,1.0299215848122165,0.8978313201220824,0.8978313201220824,1.0927402433906837,1.0093023255813949,1.0996954183137841,,,1.3521525679758295,1.098966026587888,,,,1.1662022292993628,0.924953521062894,0.0,McCoy McLemore,SF,MIL,N/A
182,182,8.666666666666666,1971,32,1.313971742543171,,1.7872402692420246,1.8328126807821357,1.6456355757325631,1.156686583845592,,,,1.8328126807821357,1.6456355757325631,1.156686583845592,1.156686583845592,2.1854804867813673,1.884031007751937,1.195321106862809,,,1.1677681268882165,3.754800590841951,,,,1.0798168789808913,1.9089466285766108,0.0,Oscar Robertson*,PG,MIL,N/A
183,183,8.714285714285714,1971,24,1.3301936159079015,,1.3426982733391861,1.255351151220641,1.0858955839867934,1.1939990542922239,,,,1.255351151220641,1.0858955839867934,1.1939990542922239,1.1939990542922239,0.774024339068401,0.8747286821705423,0.93094420322727,,,1.4750755287009052,1.2821270310192028,,,,1.511743630573248,1.1512719357910488,0.0,Greg Smith,PF,MIL,N/A
184,184,8.761904761904763,1971,22,0.4704343275771847,,0.4672227099795141,0.22596320721971536,0.30225959554271575,0.8068821734084171,,,,0.22596320721971536,0.30225959554271575,0.8068821734084171,0.8068821734084171,0.1821233738984473,0.1682170542635658,1.0307886721534576,,,0.16389728096676726,0.3205317577548007,,,,0.4751194267515922,0.21647848365301775,0.0,Jeff Webb,SG,MIL,N/A
185,185,8.80952380952381,1971,22,0.04866562009419152,,0.21319871232074916,0.25107023024412817,0.36942839455220805,0.69960882087435,,,,0.25107023024412817,0.36942839455220805,0.69960882087435,0.69960882087435,0.31871590432228275,0.23550387596899214,1.4062601257209517,,,0.2663330815709968,0.3205317577548007,,,,0.4319267515923565,0.2656781390287036,0.0,Marv Winkler,G,MIL,N/A
186,186,8.857142857142858,1971,22,0.8597592883307169,,0.34021071115013163,0.22596320721971536,0.2798699958728849,0.8465266732579634,,,,0.22596320721971536,0.2798699958728849,0.8465266732579634,0.8465266732579634,0.1821233738984473,0.23550387596899214,0.7818806299008492,,,0.18438444108761315,0.6410635155096014,,,,0.2591560509554139,0.21647848365301775,0.0,Bill Zopf,PG,MIL,N/A
187,187,8.5,1972,24,1.3144016227180528,,1.9625465085205664,3.5659201108289063,2.7863026472569032,1.333821029756655,,,,3.5659201108289063,2.7863026472569032,1.333821029756655,1.333821029756655,2.886829057986637,3.1163834562359733,0.959195643066611,,,3.5225464190981426,2.071726438698916,,,,1.2757637474541748,3.4243542435424366,0.0,Kareem Abdul-Jabbar*,C,MIL,N/A
188,188,8.545454545454545,1972,24,1.2981744421906694,,1.2876436368121362,1.3715077349341946,1.2197067813293272,1.1734836585838169,,,,1.3715077349341946,1.2197067813293272,1.1734836585838169,1.1734836585838169,1.1640439749946117,1.108047451106124,1.0636073603815541,,,0.6790450928381961,1.8915763135946624,,,,1.1877800407331973,1.3284132841328418,0.0,Lucius Allen,PG,MIL,N/A
189,189,8.590909090909092,1972,27,1.281947261663286,,0.8569490410508356,0.7231586238743936,0.7497280215510543,1.022441207478969,,,,0.7231586238743936,0.7497280215510543,1.022441207478969,1.022441207478969,1.2106057339943963,1.211926899647323,1.0427250169185656,,,1.1034482758620687,0.5404503753127606,,,,1.1877800407331973,0.8364083640836412,0.0,John Block,PF,MIL,N/A
190,190,8.636363636363637,1972,24,1.2981744421906694,,1.6428556745534153,1.9699838374509342,1.7680153344039788,1.1572175484648333,,,,1.9699838374509342,1.7680153344039788,1.1572175484648333,1.1572175484648333,1.2571674929941807,1.2465533824943893,1.0288034546099065,,,1.6339522546419094,1.396163469557965,,,,1.6276985743380852,1.8105781057810584,0.0,Bob Dandridge,SF,MIL,N/A
191,191,8.681818181818182,1972,28,0.37322515212981744,,0.27972947972125717,0.17455552990071568,0.2797492617727815,0.6529681347763417,,,,0.17455552990071568,0.2797492617727815,0.6529681347763417,0.6529681347763417,0.09312351799956894,0.1385059313882655,0.7740388643614452,,,0.29708222811671076,0.18015012510425354,,,,0.43991853360488786,0.15744157441574422,0.0,Bill Dinwiddie,PF,MIL,N/A
192,192,8.727272727272727,1972,29,0.7789046653144016,,0.9546323514296872,0.7480951281459244,0.8280578148474331,0.9457581169180465,,,,0.7480951281459244,0.8280578148474331,0.9457581169180465,0.9457581169180465,0.698426384996767,0.657903174094261,1.1443524217717769,,,0.33952254641909807,1.3060884070058383,,,,1.011812627291242,0.7380073800738011,0.0,Wali Jones,PG,MIL,N/A
193,193,8.772727272727273,1972,29,1.2008113590263692,,0.5816597118013442,0.34911105980143137,0.346889084598249,1.0851819179379059,,,,0.34911105980143137,0.346889084598249,1.0851819179379059,1.0851819179379059,0.2793705539987068,0.38089131131773013,0.7559408333601882,,,0.8912466843501324,0.3603002502085071,,,,0.8358452138492869,0.34440344403444045,0.0,Toby Kimball,PF,MIL,N/A
194,194,8.818181818181818,1972,22,0.32454361054766734,,0.29749008160832113,0.22442853844377733,0.2126094389473139,1.0387073175979527,,,,0.22442853844377733,0.2126094389473139,1.0387073175979527,1.0387073175979527,0.2793705539987068,0.3116383456235973,0.85060745705907,,,0.2122015915119363,0.3152627189324437,,,,0.3519348268839103,0.2263222632226323,0.0,Charlie Lowery,PG,MIL,N/A
195,195,8.863636363636363,1972,28,1.2981744421906694,,1.2299216806791784,1.1720157007619483,1.0294772833238357,1.185102308668805,,,,1.1720157007619483,1.0294772833238357,1.185102308668805,1.185102308668805,0.6518646259969825,0.554023725553062,1.2042151396990108,,,0.4880636604774534,1.3060884070058383,,,,0.7918533604887982,1.0528905289052894,0.0,Jon McGlocklin,SG,MIL,N/A
196,196,8.909090909090908,1972,22,0.4543610547667343,,0.15984541698357554,0.12468252135765406,0.14546961612184636,0.9689954170880231,,,,0.12468252135765406,0.14546961612184636,0.9689954170880231,0.9689954170880231,0.09312351799956894,0.1385059313882655,0.6960781154329543,,,0.14854111405835538,0.13511259382819016,,,,0.3519348268839103,0.12792127921279217,0.0,Barry Nelson,C,MIL,N/A
197,197,8.954545454545455,1972,23,1.2170385395537526,,1.0789565646391348,0.5984761025167394,0.7273480806092318,0.8644275663231286,,,,0.5984761025167394,0.7273480806092318,0.8644275663231286,0.8644275663231286,0.4656175899978447,0.554023725553062,0.8895878315233156,,,1.6763925729442968,0.5854879065888241,,,,1.5397148676171075,0.5707257072570727,0.0,Curtis Perry,C,MIL,N/A
198,198,9.0,1972,33,1.0385395537525355,,1.656176125968713,1.6208727776495029,1.555405895456665,1.0968005680228943,,,,1.6208727776495029,1.555405895456665,1.0968005680228943,1.0968005680228943,2.002155636990732,1.8005771080474513,1.1638426090038994,,,1.0610079575596814,3.467889908256881,,,,0.7918533604887982,1.7121771217712183,0.0,Oscar Robertson*,PG,MIL,N/A
199,199,8.652173913043478,1973,26,1.2738095238095237,,1.4111662375180558,1.2971208765590394,1.2283307003686161,1.112731666271117,,,,1.2971208765590394,1.2283307003686161,1.112731666271117,1.112731666271117,1.5201262825572217,1.4419342053111364,1.0840220385674928,,,1.2219995992787014,1.2129554655870443,,,,1.5865282779072232,1.3378829817695908,0.0,Don Chaney,SG,BOS,N/A
200,200,8.695652173913043,1973,24,1.3221820373719109,,1.8725951977223723,2.245016901736799,2.2538177988414976,1.0434745086193877,,,,2.245016901736799,2.2538177988414976,1.0434745086193877,1.0434745086193877,1.4075243357011311,1.3571145461751872,1.0730027548209362,,,3.473051492686835,1.7761133603238861,,,,1.7225164160135567,2.0936336737615733,0.0,Dave Cowens*,C,BOS,N/A
201,201,8.73913043478261,1973,30,1.2254370102471368,,0.2911930331386464,0.2494463224151999,0.2591890468667722,1.0411659366976636,,,,0.2494463224151999,0.2591890468667722,1.0411659366976636,1.0411659366976636,0.22520389371218097,0.2968688069758222,0.7410468319559225,,,0.428771789220597,0.12995951417004045,,,,0.4986231730565559,0.2451083325379403,0.0,Hank Finkel,C,BOS,N/A
202,202,8.782608695652174,1973,32,1.2899336949969862,,1.8860348761749253,2.394684695185919,2.400315955766195,1.0388573647759392,,,,2.394684695185919,2.400315955766195,1.0388573647759392,1.0388573647759392,2.589844777690081,2.2901307966706286,1.1818181818181812,,,1.5221398517331193,2.8591093117408897,,,,1.0879051048506674,2.4306576310012415,0.0,John Havlicek*,SF,BOS,N/A
203,203,8.826086956521738,1973,25,1.2576853526220615,,0.4390294961167285,0.4490033803473598,0.4958399157451295,0.9303544844548965,,,,0.4490033803473598,0.4958399157451295,0.9303544844548965,0.9303544844548965,0.45040778742436194,0.4665081252477206,1.0661157024793384,,,0.5359647365257462,0.12995951417004045,,,,0.5439525524253337,0.44936527631955725,0.0,Steve Kuberski,SF,BOS,N/A
204,204,8.869565217391305,1973,22,0.0644966847498493,,0.22399464087588186,0.07483389672455996,0.11269088994207488,0.5771429804310774,,,,0.07483389672455996,0.11269088994207488,0.5771429804310774,0.5771429804310774,0.45040778742436194,0.424098295679746,1.0330578512396689,,,0.2143858946102985,0.21659919028340074,,,,0.5892819317941115,0.132767013458051,0.0,Mark Minor,SF,BOS,N/A
205,205,8.91304347826087,1973,32,1.1609403254972874,,0.8870187778684921,1.0726191863853596,1.014218009478674,1.0988802347407713,,,,1.0726191863853596,1.014218009478674,1.0988802347407713,1.0988802347407713,1.2386214154169954,1.1026555687673396,1.1652892561983466,,,0.9432979362853134,0.6064777327935221,,,,0.9972463461131118,1.1029874964207314,0.0,Don Nelson*,SF,BOS,N/A
206,206,8.956521739130435,1973,34,0.9513261000602773,,0.3225522828612699,0.19955705793215991,0.2817272248551872,0.7272001553431574,,,,0.19955705793215991,0.2817272248551872,0.7272001553431574,0.7272001553431574,0.22520389371218097,0.25445897740784756,0.9049586776859501,,,0.3215788419154477,0.21659919028340074,,,,0.6346113111628893,0.2042569437816169,0.0,Tom Sanders*,SF,BOS,N/A
207,207,9.0,1973,29,1.2899336949969862,,1.4649249513282674,1.2472316120759994,1.1945234333859938,1.0850288032104254,,,,1.2472316120759994,1.1945234333859938,1.0850288032104254,1.0850288032104254,1.8579321231254928,2.0356718192627805,0.964187327823691,,,2.7870166299338806,1.3429149797570847,,,,1.1332344842194453,1.3583086761477525,0.0,Paul Silas,PF,BOS,N/A
208,208,9.043478260869565,1973,22,0.9674502712477396,,0.358391425401411,0.37416948362279984,0.3944181147972621,0.9696002071242099,,,,0.37416948362279984,0.3944181147972621,0.9696002071242099,0.9696002071242099,0.6193107077084977,0.5937376139516444,1.0730027548209362,,,0.23582448407132836,0.5198380566801618,,,,0.6799406905316672,0.41872673475231464,0.0,Paul Westphal*,SG,BOS,N/A
209,209,9.08695652173913,1973,26,1.3221820373719109,,1.7740375557369843,2.170183005012239,2.28762506582412,0.9949944982631773,,,,2.170183005012239,2.28762506582412,0.9949944982631773,0.9949944982631773,1.2386214154169954,1.1874752279032887,1.0757575757575752,,,1.0719294730514923,2.642510121457489,,,,1.0425757254818895,2.0119308962489266,0.0,Jo Jo White*,PG,BOS,N/A
210,210,9.130434782608695,1973,33,1.3060578661844484,,0.5375871381021164,0.34922485138127984,0.36061084781463965,0.9719087790459343,,,,0.34922485138127984,0.36061084781463965,0.9719087790459343,0.9719087790459343,0.2815048671402262,0.2968688069758222,1.057851239669421,,,0.4716489681426567,1.2562753036437244,,,,0.7705994492692227,0.3268111100505871,0.0,Art Williams,PG,BOS,N/A
211,211,8.791666666666666,1974,26,1.34543404735062,,1.993492184443026,3.028815743235328,2.5503616251861283,1.2379344030595285,,,,3.028815743235328,2.5503616251861283,1.2379344030595285,1.2379344030595285,2.0311462854225173,2.235362769889124,0.9883481662217863,2.6167117726657647,3.6463176841157936,3.332466722129783,2.146499392958317,1.7710360618202639,8.537527593818982,,1.3055612140965578,2.8434596140100075,0.0,Kareem Abdul-Jabbar*,C,MIL,N/A
212,212,8.833333333333334,1974,26,1.1959413754227732,,1.511048870399737,1.889773925266487,1.7394171452882352,1.136878533422016,,,,1.889773925266487,1.7394171452882352,1.136878533422016,1.136878533422016,1.6926219045187643,1.633534331842052,1.1094278561008084,0.8971583220568335,0.9281535923203839,0.9193011647254573,2.32537434237151,2.4035489410417865,0.7317880794701985,,1.350580566306784,1.8535144150583756,0.0,Lucius Allen,PG,MIL,N/A
213,213,8.875,1974,27,0.1328823750469748,,0.25487571307947365,0.1035492561789856,0.09402254839395865,1.1483621549717333,,,,0.1035492561789856,0.09402254839395865,1.1483621549717333,1.1483621549717333,0.0,0.38688971017311763,0.0,0.07476319350473613,0.6298185090745462,0.45965058236272865,0.0,0.3795077275329137,0.7317880794701985,,0.27011611326135676,0.08425065522992616,0.0,Dick Cunningham,C,MIL,N/A
214,214,8.916666666666666,1974,26,1.1793310785419016,,1.615729966843092,2.1227597516692045,1.9157094235269077,1.1552523279015636,,,,2.1227597516692045,1.9157094235269077,1.1552523279015636,1.1552523279015636,1.4105182537656369,1.2896323672437253,1.1516649572213977,1.1962110960757781,1.6905654717264134,1.539829450915141,1.2521246458923514,2.0240412135088732,1.463576158940397,,1.7107353839885928,1.9904217298070053,0.0,Bob Dandridge,SF,MIL,N/A
215,215,8.958333333333334,1974,23,1.2125516723036451,,0.6326379306794079,0.5954082230291671,0.5406296532652622,1.157549052211507,,,,0.5954082230291671,0.5406296532652622,1.157549052211507,1.157549052211507,0.7334694919581312,0.6448161836218627,1.1685597976696334,0.8223951285520975,0.6629668516574171,0.7124584026622294,0.5366248482395792,0.5060103033772183,0.24392935982339953,,0.5852515787329398,0.6213485823207054,0.0,Mickey Davis,SF,MIL,N/A
216,216,9.0,1974,26,1.0630590003757985,,0.49609737010111843,0.36242239662644954,0.3408317379281001,1.0817571499833727,,,,0.36242239662644954,0.3408317379281001,1.0817571499833727,1.0817571499833727,0.2821036507531274,0.3009142190235359,0.9179529976874711,0.8223951285520975,0.6629668516574171,0.7124584026622294,0.35774989882638614,0.3795077275329137,0.7317880794701985,,0.8553676919942964,0.3370026209197046,0.0,Terry Driscoll,PF,MIL,N/A
217,217,9.041666666666666,1974,27,0.6644118752348741,,0.37321086558065786,0.2847604544922104,0.3760901935758346,0.7831829896907221,,,,0.2847604544922104,0.3760901935758346,0.7831829896907221,0.7831829896907221,0.22568292060250192,0.2149387278739542,1.1108357594714948,0.29905277401894453,0.1988900554972251,0.22982529118136433,0.2683124241197896,0.3795077275329137,0.0,,0.6302709309431658,0.2632832975935192,0.0,Dick Garrett,SG,MIL,N/A
218,218,9.083333333333334,1974,24,0.5979706877113866,,0.20936219288671049,0.2847604544922104,0.3055732822803656,0.9278766212171604,,,,0.2847604544922104,0.3055732822803656,0.9278766212171604,0.9278766212171604,0.1692621904518764,0.1719509822991634,0.968637519032178,0.29905277401894453,0.23203839808009596,0.2528078202995008,0.2683124241197896,0.3795077275329137,0.0,,0.36015481768180907,0.2527519656897784,0.0,Russ Lee,SF,MIL,N/A
219,219,9.125,1974,30,1.3122134535888763,,1.1014271886648683,1.0872671898793487,1.0342480323335452,1.0909440472231466,,,,1.0872671898793487,1.0342480323335452,1.0909440472231466,1.0909440472231466,0.5077865713556293,0.4298774557479084,1.2671130336176748,0.29905277401894453,0.43092845357732107,0.41368552412645576,1.3862808579522463,0.6325128792215228,0.24392935982339953,,0.7203096353636181,0.9688825351441507,0.0,Jon McGlocklin,SG,MIL,N/A
220,220,9.166666666666666,1974,25,1.34543404735062,,1.342648845686513,1.0354925617898558,1.0577536694320349,1.024339042234786,,,,1.0354925617898558,1.0577536694320349,1.024339042234786,1.024339042234786,0.5642073015062548,0.7307916747714444,0.8193997617394297,2.242895805142084,1.8894555272236386,1.9994800332778695,1.02853095912586,1.6445334859759593,2.927152317880794,,1.665716031778367,0.9478198713366692,0.0,Curtis Perry,PF,MIL,N/A
221,221,9.208333333333334,1974,35,1.1627207816610297,,1.6111786148238156,1.242591074147827,1.2928100404169316,1.005965247755238,,,,1.242591074147827,1.2928100404169316,1.005965247755238,1.005965247755238,1.6926219045187643,1.5475588406924705,1.1755993145230648,0.7476319350473614,0.9944502774861256,0.9193011647254573,2.861999190611089,1.3915283342873503,0.24392935982339953,,0.8553676919942964,1.3374791517750777,0.0,Oscar Robertson*,PG,MIL,N/A
222,222,9.25,1974,23,0.11627207816610297,,0.20936219288671049,0.15532388426847837,0.19979791533716212,0.7648091952111743,,,,0.15532388426847837,0.19979791533716212,0.7648091952111743,0.7648091952111743,0.0,0.0,0.0,0.07476319350473613,0.09944502774861255,0.09193011647254573,0.2683124241197896,0.3795077275329137,0.0,,0.27011611326135676,0.11584465094114847,0.0,Chuck Terry,SF,MIL,N/A
223,223,9.291666666666666,1974,25,1.1959413754227732,,0.8875136437588815,0.6212955370739135,0.5641352903637519,1.14606543066179,,,,0.6212955370739135,0.5641352903637519,1.14606543066179,1.14606543066179,0.6770487618075056,0.6878039291966536,1.0502959145319837,1.121447902571042,1.3259337033148342,1.2640391014975036,0.44718737353298266,0.5060103033772183,1.463576158940397,,1.2605418618863315,0.6318799142244461,0.0,Cornell Warner,C,MIL,N/A
224,224,9.333333333333334,1974,29,1.1793310785419016,,0.7236649710649342,0.6989574792081528,0.6464050202084658,1.1230981875623551,,,,0.6989574792081528,0.6464050202084658,1.1230981875623551,1.1230981875623551,0.45136584120500384,0.4298774557479084,1.2417707729453213,0.2242895805142084,0.23203839808009596,0.22982529118136433,0.983812221772562,0.8855180309101319,0.0,,0.7203096353636181,0.6634739099356685,0.0,Ron Williams,PG,MIL,N/A
225,225,9.0,1975,23,1.2771739130434783,,0.9611635640839417,0.7943661971830984,0.7792174667142785,1.0647027368625737,,,,0.7943661971830984,0.7792174667142785,1.0647027368625737,1.0647027368625737,0.8591274677065555,0.7826086956521743,1.143782529146707,0.6846876011654262,0.39368979477872407,0.4814634146341463,1.014720314033366,1.370625662778367,0.7646420824295009,,0.9108527131782941,0.8167931949144792,0.0,Ken Charles,SG,BUF,N/A
226,226,9.04,1975,24,0.501169510181618,,1.0330262604640497,0.8738028169014082,0.8990970769780137,1.0052987215011424,,,,0.8738028169014082,0.8990970769780137,1.0052987215011424,1.0052987215011424,0.6300268096514741,0.6521739130434786,1.082558160189949,0.1521528002589836,0.4264972776769511,0.3439024390243902,2.2600588812561333,0.7476139978791092,0.0,,0.8674787744555181,0.8382877526753866,0.0,Ernie DiGregorio,PG,BUF,N/A
227,227,9.08,1975,24,0.17783434232250964,,0.10330262604640494,0.052957746478873226,0.11987961026373516,0.41582810753001803,,,,0.052957746478873226,0.11987961026373516,0.41582810753001803,0.41582810753001803,0.05727516451377036,0.08695652173913047,0.6957314654177049,0.1521528002589836,0.16403741449113504,0.16048780487804876,0.04612365063788027,0.0,0.254880694143167,,0.0,0.05373639440226837,0.0,Bernie Harris,PF,BUF,N/A
228,228,9.12,1975,26,1.0831728123280133,,1.4417453461259127,1.244507042253521,1.462531245217569,0.88649069077828,,,,1.244507042253521,1.462531245217569,0.88649069077828,0.88649069077828,0.9164026322203258,1.2173913043478266,0.7847850929911712,2.1301392036257703,2.3621387686723447,2.2697560975609754,1.2914622178606474,1.993637327677625,4.587852494577006,,1.5614617940199327,1.1929479557303577,0.0,Gar Heard,PF,BUF,N/A
229,229,9.16,1975,30,1.3095074298293892,,1.1902259087955354,1.244507042253521,1.2347599857164722,1.039570268825045,,,,1.244507042253521,1.2347599857164722,1.039570268825045,1.039570268825045,1.3746039483304886,1.1739130434782614,1.2091812868959713,0.9889932016833933,1.0498394527432644,1.0317073170731708,0.7379784102060843,0.7476139978791092,0.509761388286334,,1.2578442229605011,1.2681789078935335,0.0,Jack Marin,SF,BUF,N/A
230,230,9.2,1975,23,1.3256741882223446,,1.9402928022629107,3.548169014084506,3.128857827883488,1.169802148655875,,,,3.548169014084506,3.128857827883488,1.169802148655875,1.169802148655875,4.467462832074088,4.217391304347828,1.1201276593225051,2.8148268047911964,3.379170738517382,3.232682926829268,1.014720314033366,1.370625662778367,5.352494577006507,,1.4747139165743808,3.7078112137565173,0.0,Bob McAdoo*,C,BUF,N/A
231,231,9.24,1975,26,1.002339020363236,,1.5450479721723176,1.4828169014084502,1.3426516349538338,1.1401001409751592,,,,1.4828169014084502,1.3426516349538338,1.1401001409751592,1.1401001409751592,1.7755300999268813,1.608695652173914,1.1688288619017444,1.521528002589836,1.3779142817255343,1.4214634146341463,1.1530912659470067,1.370625662778367,0.509761388286334,,0.9108527131782941,1.5368608799048755,0.0,Jim McMillian,SF,BUF,N/A
232,232,9.28,1975,26,0.3556686846450193,,0.21109667061656665,0.2647887323943661,0.25174718155384385,1.0692722765057605,,,,0.2647887323943661,0.25174718155384385,1.0692722765057605,1.0692722765057605,0.0,0.08695652173913047,0.278292586167082,0.380382000647459,0.16403741449113504,0.2292682926829268,0.1383709519136408,0.12460233297985156,0.254880694143167,,0.43373938722775907,0.21494557760907348,0.0,Paul Ruffner,C,BUF,N/A
