,season,Unnamed: 0,age,gp,gs,wins,losses,ties,goals_against,shots,saves,save_pct,goals_avg,shutouts,gps,minutes,quality_starts,quality_start_pct,really_bad_starts,ga_pct_minus,gs_above_avg,goals_scored,assists,points,plm,mpg,name,team
101,1929,1.01,25,0.033707865168539325,,0.0,0.08670520231213873,0.0,0.07009345794392524,,,,2.0098258150960255,0.0,-0.04092769440654843,0.03258508327299059,,,,,,15.0,,15.0,6.3559322033898304,1.0611443144477157,Normie Himes,NYA
102,1929,1.02,19,0.033707865168539325,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0010861694424330196,,,,,,0.0,,0.0,7.627118644067797,0.03537147714825719,Red Horner*,TOR
103,1929,1.03,28,1.4831460674157302,,0.7803468208092486,2.341040462427746,1.2765957446808511,1.869158878504673,,,,1.1589995533720414,1.3865546218487395,0.9004092769440654,1.5097755249818972,,,,,,0.0,,0.0,0.0,1.1174203345905929,Joe Miller,PTP
104,1929,1.04,28,1.4831460674157302,,1.8208092485549132,1.1271676300578035,1.5957446808510638,1.5186915887850467,,,,0.9446181330951319,1.638655462184874,1.4733969986357434,1.498913830557567,,,,,,0.0,,0.0,0.0,1.1093733235393644,John Ross Roach,NYR
105,1929,1.05,25,1.4831460674157302,,2.254335260115607,1.1271676300578035,0.7978723404255319,1.2149532710280375,,,,0.770433229120143,1.5126050420168067,1.9031377899045019,1.4717595944967417,,,,,,0.0,,0.0,0.0,1.0892823245191543,Tiny Thompson*,BOS
106,1929,1.06,31,0.37078651685393255,,0.26011560693641617,0.3468208092485549,0.6382978723404256,0.21028037383177572,,,,0.5091558731576598,0.5042016806722689,0.6957708049113231,0.38559015206372194,,,,,,0.0,,0.0,0.0,1.1415259962671302,Flat Walsh,NYA
107,1929,1.07,28,1.2808988764044944,,1.3872832369942196,1.0404624277456647,1.5957446808510638,1.074766355140187,,,,0.770433229120143,1.638655462184874,1.6780354706684852,1.2979724837074584,,,,,,0.0,,0.0,0.0,1.112344527619818,Roy Worters*,NYA
108,1930,0.9310344827586207,37,0.536036036036036,,0.44502617801047123,0.44502617801047123,0.2931034482758621,0.4573405073020753,,,,0.9581581964081008,0.0,0.4174624829467941,0.44080962800875273,,,,,,,,,,0.8273142629353796,Clint Benedict*,MTM
109,1930,0.9396551724137931,20,1.4932432432432432,,1.2460732984293195,1.780104712041885,1.4655172413793105,1.4242890084550346,,,,0.8802063431410011,1.3076923076923077,1.6234652114597548,1.4941648431801604,,,,,,,,,,1.0066531106622254,Bill Beveridge,DTC
110,1930,0.9482758620689655,29,1.6081081081081081,,1.424083769633508,1.780104712041885,1.7586206896551724,1.4373558800922368,,,,0.8249904470768055,3.9230769230769234,1.901773533424284,1.611962071480671,,,,,,,,,,1.0084450330212,Lorne Chabot,TOR
111,1930,0.9568965517241379,27,1.6846846846846848,,1.8691099476439792,1.3350785340314137,2.344827586206897,1.5418908531898539,,,,0.8282384409629345,1.9615384615384617,2.040927694406549,1.723559445660102,,,,,,,,,,1.0292476225885705,Alec Connell*,OTS
112,1930,0.9655172413793104,25,0.038288288288288286,,0.08900523560209425,0.0,0.0,0.026133743274404302,,,,0.649598777225831,0.0,0.046384720327421566,0.037199124726477024,,,,,,,,,,0.9774121958044101,Abbie Cox,MTM
113,1930,0.9741379310344828,32,0.19144144144144146,,0.0,0.356020942408377,0.2931034482758621,0.31360491929285167,,,,1.46159724875812,0.0,0.0,0.1983953318745441,,,,,,,,,,1.0425730088580374,Dolly Dolson,DTC
114,1930,0.9827586206896551,32,0.038288288288288286,,0.0,0.0,0.2931034482758621,0.013066871637202151,,,,0.27932747420710735,0.0,0.09276944065484313,0.04339897884755653,,,,,,,,,,1.1403142284384784,Jake Forbes,NYA
115,1930,0.9913793103448276,25,1.6846846846846848,,1.8691099476439792,1.6020942408376964,1.4655172413793105,1.4504227517294388,,,,0.7860145204432556,1.9615384615384617,2.133697135061392,1.7049598832968635,,,,,,,,,,1.0181377039629271,Charlie Gardiner*,CBH
116,1930,1.0,21,0.3828828828828829,,0.356020942408377,0.44502617801047123,0.0,0.509607993850884,,,,1.334925487199083,0.0,0.09276944065484313,0.3533916849015317,,,,,,,,,,0.9285415860141896,Benny Grant,TOR
117,1930,1.0086206896551724,34,1.6081081081081081,,1.780104712041885,1.1570680628272252,2.637931034482759,1.4112221368178324,,,,0.7860145204432556,2.6153846153846154,2.0873124147339706,1.661560904449307,,,,,,,,,,1.03947787023799,George Hainsworth*,MTL
118,1930,1.0172413793103448,29,1.6463963963963963,,0.44502617801047123,3.1151832460732987,0.8793103448275862,2.338970023059185,,,,1.3251815055406955,0.0,0.4174624829467941,1.6305616338439095,,,,,,,,,,0.9963577021997523,Joe Miller,PTP
119,1930,1.0258620689655173,31,0.038288288288288286,,0.0,0.08900523560209425,0.0,0.052267486548808605,,,,1.299197554451662,0.0,0.0,0.037199124726477024,,,,,,,,,,0.9774121958044101,Mickey Murray,MTL
120,1930,1.0344827586206897,29,1.6846846846846848,,1.5130890052356023,1.5130890052356023,2.931034482758621,1.8685626441199077,,,,1.0068781047000381,0.6538461538461539,1.4611186903137794,1.7173595915390225,,,,,,,,,,1.0255497464477772,John Ross Roach,NYR
121,1930,1.043103448275862,19,0.038288288288288286,,0.0,0.08900523560209425,0.0,0.07840122982321292,,,,1.9487963316774932,0.0,-0.023192360163710783,0.037199124726477024,,,,,,,,,,0.9774121958044101,Red Spooner,PTP
122,1930,1.0517241379310345,26,1.6846846846846848,,3.3821989528795813,0.44502617801047123,0.2931034482758621,1.2805534204458109,,,,0.711310661062285,1.9615384615384617,2.3192360163710783,1.661560904449307,,,,,,,,,,0.9922199905708469,Tiny Thompson*,BOS
123,1930,1.0603448275862069,32,1.2252252252252251,,1.5130890052356023,0.9790575916230367,1.1724137931034484,1.0061491160645657,,,,0.7730225448987389,1.3076923076923077,1.5306957708049116,1.2021517140773157,,,,,,,,,,0.9870885765428736,Flat Walsh,MTM
124,1930,1.0689655172413792,29,1.4166666666666667,,1.068062827225131,1.8691099476439792,1.1724137931034484,1.7901614142966948,,,,1.1465418418035918,1.3076923076923077,0.8581173260572991,1.4445660102115243,,,,,,,,,,1.0258429701065186,Roy Worters*,MTL
125,1931,0.946969696969697,21,0.30269058295964124,,0.0,0.6417112299465241,0.0,0.4554079696394687,,,,1.424343798250129,0.0,0.0,0.2852962692026335,,,,,,,0.0,0.0,,0.9550871972890322,Bill Beveridge,OTS
126,1931,0.9545454545454546,30,1.2443946188340806,,1.6844919786096257,0.6417112299465241,1.8181818181818181,1.1385199240986716,,,,0.8067421513124037,1.5254237288135595,1.4733969986357436,1.2618873445501098,,,,,,,0.0,0.0,,1.027555996363336,Lorne Chabot,TOR
127,1931,0.9621212121212122,28,1.210762331838565,,0.8021390374331551,1.7647058823529411,0.9090909090909091,1.5654648956356736,,,,1.1618630983015956,0.7627118644067797,0.572987721691678,1.2015362106803218,,,,,,,0.0,0.0,,1.0055872386147617,Alec Connell*,OTS
128,1931,0.9696969696969697,20,0.9753363228699551,,0.16042780748663102,1.8449197860962567,0.6818181818181818,1.8500948766603416,,,,1.690684508492023,0.2542372881355932,-0.5320600272851296,0.9760424286759326,,,,,,,0.0,0.0,,1.0140507479957022,Wilf Cude,PHQ
129,1931,0.9772727272727273,33,1.4798206278026906,,1.2834224598930482,1.6844919786096257,1.5909090909090908,1.4943074003795067,,,,0.8839423571796193,1.5254237288135595,1.534788540245566,1.5087783467446965,,,,,,,0.0,0.0,,1.0331432349780976,Dolly Dolson,DTF
130,1931,0.9848484848484849,33,0.06726457399103139,,0.0,0.16042780748663102,0.0,0.09962049335863378,,,,1.3510036026762742,0.0,0.0,0.06583760058522312,,,,,,,0.0,0.0,,0.9918175055789736,Jake Forbes,PHQ
131,1931,0.9924242424242424,26,1.4798206278026906,,1.9251336898395721,1.3636363636363635,0.6818181818181818,1.110056925996205,,,,0.6677817807514155,3.050847457627119,2.1282401091405183,1.4868324798829553,,,,,,,0.0,0.0,,1.018117199768576,Charlie Gardiner*,CBH
132,1931,1.0,22,0.23542600896860985,,0.08021390374331551,0.40106951871657753,0.22727272727272727,0.2703984819734345,,,,1.0229027277406075,0.5084745762711864,0.18417462482946795,0.23591806876371615,,,,,,,0.0,0.0,,1.0154392925035127,Benny Grant,TOR
133,1931,1.0075757575757576,35,1.4798206278026906,,2.085561497326203,0.8021390374331551,1.8181818181818181,1.2666034155597723,,,,0.7527020072053527,2.0338983050847457,1.903137789904502,1.5032918800292612,,,,,,,0.0,0.0,,1.029390858748657,George Hainsworth*,MTL
134,1931,1.0151515151515151,21,1.0426008968609866,,1.1229946524064172,0.9625668449197861,0.9090909090909091,1.0104364326375712,,,,0.8993823983530626,0.2542372881355932,1.0027285129604366,1.0040234089246525,,,,,,,0.0,0.0,,0.9758161831556328,Dave Kerr,MTM
135,1931,1.0227272727272727,30,0.5044843049327354,,0.16042780748663102,0.8823529411764706,0.22727272727272727,0.6688804554079697,,,,1.3239835306227488,0.0,0.08185538881309687,0.4504389173372348,,,,,,,0.0,0.0,,0.9047524588808995,Joe Miller,PHQ
136,1931,1.0303030303030303,30,1.4798206278026906,,1.5240641711229947,1.2834224598930482,2.0454545454545454,1.2381404174573054,,,,0.729541945445188,1.7796610169491527,1.9849931787175987,1.5142648134601315,,,,,,,15.0,15.0,,1.0368956112075378,John Ross Roach,NYR
137,1931,1.0378787878787878,27,1.4798206278026906,,2.2459893048128343,0.8021390374331551,1.3636363636363635,1.2808349146110056,,,,0.764282038085435,0.7627118644067797,1.8622100954979535,1.4978054133138259,,,,,,,0.0,0.0,,1.025621952227457,Tiny Thompson*,BOS
138,1931,1.0454545454545454,33,0.5381165919282511,,0.48128342245989303,0.48128342245989303,0.45454545454545453,0.4981024667931689,,,,0.8993823983530626,0.5084745762711864,0.49113233287858116,0.49378200438917336,,,,,,,0.0,0.0,,0.9298289114802878,Flat Walsh,MTM
139,1931,1.053030303030303,30,1.4798206278026906,,1.4438502673796791,1.2834224598930482,2.2727272727272725,1.0531309297912714,,,,0.6214616572310862,2.0338983050847457,2.3124147339699865,1.5142648134601315,,,,,,,0.0,0.0,,1.0368956112075378,Roy Worters*,NYA
140,1932,0.9333333333333333,31,2.345177664974619,,2.8089171974522293,2.140127388535032,1.7999999999999998,2.3260188087774294,,,,0.18819062084678184,1.826086956521739,2.39906103286385,2.3466699801192843,,,,,,0.0,0.0,0.0,0.11830985915492957,1.3622387772330753,Lorne Chabot,TOR
141,1932,0.94,28,0.0532994923857868,,0.0,0.0,0.0,0.0219435736677116,,,,4.784507309663945,0.0,-0.03286384976525822,0.0008697813121272365,,,,,,6.5625,6.517241379310345,6.540983606557377,3.4901408450704223,0.022215968838401042,King Clancy*,TOR
142,1932,0.9466666666666667,29,2.558375634517766,,2.4076433121019107,2.6751592356687897,3.0,2.3699059561128526,,,,0.16985000949307005,2.7391304347826084,3.1220657276995305,2.644135188866799,,,,,,0.0,0.0,0.0,0.0,1.407003954442453,Alec Connell*,DTF
143,1932,0.9533333333333334,21,0.15989847715736039,,0.1337579617834395,0.267515923566879,0.0,0.329153605015674,,,,0.44575659768369086,0.45652173913043476,-0.1971830985915493,0.14003479125248508,,,,,,0.0,0.0,0.0,0.0,1.1922643996504687,Wilf Cude,CBH
144,1932,0.96,34,0.31979695431472077,,0.4012738853503185,0.4012738853503185,0.0,0.3510971786833856,,,,0.21291057528004556,0.0,0.26291079812206575,0.31312127236580517,,,,,,0.0,0.0,0.0,0.0,1.3329581303040625,Jake Forbes,NYA
145,1932,0.9666666666666667,27,2.558375634517766,,2.4076433121019107,2.4076433121019107,3.3,2.018808777429467,,,,0.1475223087146383,1.826086956521739,3.615023474178404,2.59977634194831,,,,,,0.0,0.0,0.0,0.0,1.3834105955360714,Charlie Gardiner*,CBH
146,1932,0.9733333333333334,23,0.266497461928934,,0.267515923566879,0.267515923566879,0.3,0.3949843260188088,,,,0.27032466299601293,0.0,0.06572769953051644,0.2774602385685885,,,,,,0.0,0.0,0.0,0.0,1.4173788118899864,Benny Grant,TOR
147,1932,0.98,36,2.558375634517766,,3.343949044585987,2.006369426751592,2.1,2.413793103448276,,,,0.17463451680273398,2.7391304347826084,2.9577464788732395,2.6163021868787273,,,,,,0.0,0.0,0.0,0.11830985915492957,1.3922081191960782,George Hainsworth*,MTL
148,1932,0.9866666666666667,22,0.0532994923857868,,0.0,0.0,0.0,0.0219435736677116,,,,4.784507309663945,0.0,-0.03286384976525822,0.0008697813121272365,,,,,,4.59375,6.517241379310345,5.508196721311475,6.447887323943662,0.022215968838401042,Red Horner*,TOR
149,1932,0.9933333333333333,24,0.2131979695431472,,0.1337579617834395,0.1337579617834395,0.3,0.1755485893416928,,,,0.16666033795329407,0.0,0.2300469483568075,0.2000497017892644,,,,,,0.0,0.0,0.0,0.0,1.2774182082080598,Percy Jackson,BOS
150,1932,1.0,22,0.0532994923857868,,0.0,0.1337579617834395,0.0,0.13166144200626959,,,,0.4784507309663945,0.0,-0.09859154929577466,0.052186878727634195,,,,,,0.0,0.0,0.0,0.0,1.3329581303040625,Dave Kerr,NYA
151,1932,1.0066666666666666,29,0.0532994923857868,,0.0,0.1337579617834395,0.0,0.0219435736677116,,,,2.3922536548319724,0.0,-0.03286384976525822,0.001739562624254473,,,,,,3.28125,2.1724137931034484,2.7540983606557377,3.549295774647887,0.044431937676802084,Albert Leduc,MTL
152,1932,1.0133333333333334,21,0.0532994923857868,,0.0,0.0,0.0,0.0219435736677116,,,,4.784507309663945,0.0,-0.03286384976525822,0.0008697813121272365,,,,,,3.28125,3.6206896551724137,3.4426229508196724,1.5971830985915492,0.022215968838401042,Alex Levinsky,TOR
153,1932,1.02,31,2.558375634517766,,3.0764331210191083,2.2738853503184715,2.4,2.457680250783699,,,,0.17782418834250996,4.108695652173913,2.8920187793427234,2.6180417495029817,,,,,,0.0,0.0,0.0,0.0,1.3931189739184524,John Ross Roach,NYR
154,1932,1.0266666666666666,26,0.0532994923857868,,0.1337579617834395,0.0,0.0,0.0219435736677116,,,,0.07974178849439909,0.0,0.09859154929577466,0.052186878727634195,,,,,,0.0,0.0,0.0,0.0,1.3329581303040625,Moe Roberts,NYA
155,1932,1.0333333333333334,24,0.1065989847715736,,0.0,0.0,0.0,0.1536050156739812,,,,0.8947028669071577,0.0,-0.1643192488262911,0.0356610337972167,,,,,,2.625,0.7241379310344828,1.7213114754098362,2.6619718309859155,0.4554273611872214,Al Shields,NYA
156,1932,1.04,23,1.065989847715736,,0.6687898089171974,1.4713375796178343,1.2,1.3605015673981191,,,,0.2344408581735333,0.0,0.6572769953051644,1.1020129224652087,,,,,,0.0,0.0,0.0,0.0,1.407381625912706,Normie Smith,MTM
157,1932,1.0466666666666666,25,0.0532994923857868,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0026093439363817097,,,,,,0.65625,1.4482758620689655,1.0327868852459017,3.016901408450704,0.06664790651520312,Harold Starr,MTM
158,1932,1.0533333333333332,28,2.291878172588832,,1.7388535031847134,2.5414012738853504,3.3,2.260188087774295,,,,0.1826086956521739,4.108695652173913,2.4976525821596245,2.3484095427435387,,,,,,0.0,0.0,0.0,0.0,1.39496289933204,Tiny Thompson*,BOS
159,1932,1.06,34,1.4923857868020305,,1.872611464968153,1.4713375796178343,0.8999999999999999,1.6896551724137931,,,,0.21291057528004556,0.9130434782608695,1.1830985915492958,1.5047216699801191,,,,,,0.0,0.0,0.0,0.0,1.3726358506494467,Flat Walsh,MTM
160,1932,1.0666666666666667,31,2.131979695431472,,1.605095541401274,2.6751592356687897,2.4,2.457680250783699,,,,0.2176950825897095,2.282608695652174,1.6103286384976527,2.1422713717693838,,,,,,0.0,0.0,0.0,0.0,1.3679482812245443,Roy Worters*,NYA
161,1933,0.9611940298507463,28,1.5412844036697249,,1.7988826815642458,1.3296089385474859,1.5135135135135136,1.5239064089521872,,,,0.9569620253164558,0.711864406779661,1.5728155339805827,1.5434298440979957,,,,,,0.0,0.0,0.0,0.0,1.0698155779968113,Andy Aitkenhead,NYR
162,1933,0.9671641791044776,23,1.0596330275229358,,0.547486033519553,1.4860335195530725,1.3243243243243243,1.2675483214649035,,,,1.1474683544303796,1.1864406779661016,0.7378640776699029,1.0720861172976985,,,,,,0.0,0.0,0.0,0.0,1.0808811451874045,Bill Beveridge,OTS
163,1933,0.9731343283582089,32,1.5412844036697249,,1.877094972067039,1.4078212290502792,1.135135135135135,1.5808748728382505,,,,1.0012658227848101,1.1864406779661016,1.4368932038834954,1.530957683741648,,,,,,0.0,0.0,0.0,0.7567567567567568,1.0611706036291602,Lorne Chabot,TOR
164,1933,0.9791044776119403,23,0.06422018348623854,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0020786933927245733,,,,,,13.066666666666666,12.090909090909092,12.486486486486486,12.108108108108109,0.034579897470604,Charlie Conacher*,TOR
165,1933,0.9850746268656716,30,0.5137614678899083,,0.3128491620111732,0.6256983240223464,0.5675675675675675,0.5981688708036623,,,,1.1430379746835444,0.23728813559322035,0.3495145631067962,0.507720861172977,,,,,,0.0,0.0,0.0,0.0,1.0557588496750108,Alec Connell*,OTS
166,1933,0.991044776119403,35,0.03211009174311927,,0.0,0.0,0.1891891891891892,0.028484231943031537,,,,0.7575949367088608,0.0,0.05825242718446602,0.03637713437268003,,,,,,0.0,0.0,0.0,0.0,1.21029641147114,Jake Forbes,NYA
167,1933,0.9970149253731343,28,1.5412844036697249,,1.2513966480446927,1.5642458100558658,2.27027027027027,1.4384537131230928,,,,0.8905063291139239,1.1864406779661016,1.7864077669902914,1.5642167780252414,,,,,,0.0,0.0,0.0,0.0,1.0842181052933177,Charlie Gardiner*,CBH
168,1933,1.0029850746268656,37,1.5412844036697249,,1.4078212290502792,1.9553072625698322,0.9459459459459459,1.6378433367243135,,,,1.0278481012658227,1.8983050847457628,1.3980582524271847,1.548626577579807,,,,,,0.0,0.0,0.0,0.3783783783783784,1.0734118873337541,George Hainsworth*,MTL
169,1933,1.008955223880597,23,0.8348623853211009,,1.094972067039106,0.6256983240223464,0.7567567567567568,0.8260427263479146,,,,0.9525316455696202,0.9491525423728814,0.8737864077669903,0.8418708240534521,,,,,,0.0,0.0,0.0,0.0,1.077302125799197,Dave Kerr,MTM
170,1933,1.0149253731343284,28,0.03211009174311927,,0.0,0.0782122905027933,0.0,0.07121057985757885,,,,2.330379746835443,0.0,-0.03883495145631068,0.02962138084632517,,,,,,0.9333333333333333,1.9090909090909092,1.5135135135135136,0.7567567567567568,0.9855270779122141,Hugh Plaxton,MTM
171,1933,1.0208955223880598,32,1.5412844036697249,,1.9553072625698322,1.1731843575418994,1.5135135135135136,1.3245167853509665,,,,0.8329113924050633,2.3728813559322033,1.922330097087379,1.5434298440979957,,,,,,0.0,0.0,0.0,0.0,1.0698155779968113,John Ross Roach,DET
172,1933,1.026865671641791,29,1.5412844036697249,,1.9553072625698322,1.1731843575418994,1.5135135135135136,1.2533062054933877,,,,0.779746835443038,2.6101694915254234,2.0776699029126213,1.55902004454343,,,,,,0.0,0.0,0.0,0.0,1.080621795956375,Tiny Thompson*,BOS
173,1933,1.0328358208955224,35,0.7064220183486238,,0.6256983240223464,0.8603351955307262,0.3783783783783784,0.7975584944048831,,,,1.1430379746835444,0.4745762711864407,0.46601941747572817,0.6771343726800297,,,,,,0.0,0.0,0.0,0.0,1.0240317937457315,Flat Walsh,MTM
174,1933,1.0388059701492538,32,1.5091743119266054,,1.1731843575418994,1.7206703910614525,1.8918918918918919,1.6520854526958293,,,,1.0367088607594936,1.1864406779661016,1.3592233009708738,1.5434298440979957,,,,,,0.0,0.0,0.0,0.0,1.0925691505324688,Roy Worters*,NYA
175,1934,0.958904109589041,29,1.761467889908257,,1.8876404494382022,1.7078651685393258,1.6842105263157894,1.7401347449470645,,,,0.7476327706875259,2.1132075471698113,1.8050139275766017,1.7642069550466497,,,,,,0.0,,0.0,0.0,1.097742224336925,Andy Aitkenhead,NYR
176,1934,0.9643835616438357,24,1.761467889908257,,1.1685393258426966,2.606741573033708,1.263157894736842,2.2021174205967275,,,,0.9419514203375876,0.9056603773584906,1.0250696378830084,1.7701073127558358,,,,,,0.0,,0.0,0.0,1.1014077091931198,Bill Beveridge,OTS
177,1934,0.9698630136986301,33,1.724770642201835,,1.8876404494382022,1.797752808988764,1.263157894736842,1.5553416746871993,,,,0.6817620419925896,2.4150943396226414,2.0278551532033426,1.7276247372496958,,,,,,0.0,,0.0,0.8421052631578947,1.0978479594770076,Lorne Chabot,MTL
178,1934,0.9753424657534246,31,0.03669724770642202,,0.0898876404494382,0.0,0.0,0.030798845043310877,,,,0.988060930424043,0.0,0.022284122562674098,0.02360143083674448,,,,,,0.0,,0.0,0.0,0.7049009338835966,Alec Connell*,NYA
179,1934,0.9808219178082191,29,0.11009174311926606,,0.0,0.0898876404494382,0.21052631578947367,0.12319538017324351,,,,1.1889666529435983,0.0,0.0,0.0784747575321754,,,,,,0.0,,0.0,0.0,0.7812593275465373,Abbie Cox,NYA
180,1934,0.9863013698630136,23,1.1009174311926606,,1.4382022471910112,0.5393258426966292,1.6842105263157894,0.7237728585178056,,,,0.48414985590778103,1.509433962264151,1.8272980501392757,1.1328686801637349,,,,,,0.0,,0.0,0.0,1.1278414942137547,Wilf Cude,MTL
181,1934,0.9917808219178083,29,1.761467889908257,,1.797752808988764,1.5280898876404494,2.3157894736842106,1.2781520692974013,,,,0.53684643886373,3.018867924528302,2.6963788300835656,1.7996091013017663,,,,,,0.0,,0.0,0.0,1.1197703785207875,Charlie Gardiner*,CBH
182,1934,0.9972602739726028,25,0.1834862385321101,,0.0898876404494382,0.2696629213483146,0.21052631578947367,0.27718960538979787,,,,1.1132153149444217,0.3018867924528302,0.044568245125348196,0.18881144669395583,,,,,,0.0,,0.0,0.0,1.1278414942137547,Benny Grant,NYA
183,1934,1.0027397260273974,38,1.761467889908257,,2.337078651685393,1.1685393258426966,1.894736842105263,1.832531280076997,,,,0.780568135034994,0.9056603773584906,1.6713091922005572,1.7760076704650218,,,,,,0.0,,0.0,0.0,1.1050731940493144,George Hainsworth*,TOR
184,1934,1.0082191780821919,26,0.03669724770642202,,0.0,0.0898876404494382,0.0,0.13859480269489893,,,,2.964182791272129,0.0,-0.13370473537604458,0.035402146255116715,,,,,,0.0,,0.0,0.0,1.057351400825395,Percy Jackson,NYA
185,1934,1.0136986301369864,24,1.761467889908257,,1.7078651685393258,1.6179775280898876,2.3157894736842106,1.8787295476419634,,,,0.7871552079044877,1.8113207547169812,1.6713091922005572,1.8055094590109526,,,,,,0.0,,0.0,0.0,1.123435863376982,Dave Kerr,MTM
186,1934,1.0191780821917809,33,0.6605504587155964,,0.8089887640449438,0.7191011235955056,0.21052631578947367,0.6929740134744947,,,,0.8629065459036642,0.3018867924528302,0.46796657381615603,0.6077368440461703,,,,,,0.0,,0.0,0.0,1.0083960309671791,John Ross Roach,DET
187,1934,1.0246575342465754,28,0.22018348623853212,,0.0898876404494382,0.3595505617977528,0.0,0.3849855630413859,,,,1.4689172498970773,0.0,-0.11142061281337048,0.1982520190286536,,,,,,0.0,,0.0,0.0,0.9868613074370353,Moe Roberts,NYA
188,1934,1.0301369863013699,30,1.761467889908257,,1.6179775280898876,2.247191011235955,1.0526315789473684,1.9711260827718962,,,,0.849732400164677,1.509433962264151,1.3816155988857939,1.7577165615665449,,,,,,0.0,,0.0,0.0,1.0936890439670943,Tiny Thompson*,BOS
189,1934,1.0356164383561643,33,1.3211009174311927,,1.0786516853932584,1.2584269662921348,1.894736842105263,1.1549566891241578,,,,0.6620008233841087,1.2075471698113207,1.604456824512535,1.3216801268576908,,,,,,0.0,,0.0,0.0,1.0965086477026287,Roy Worters*,NYA
190,1934,1.0410958904109588,25,0.03669724770642202,,0.0,0.0,0.0,0.015399422521655439,,,,0.9419514203375876,0.0,0.0,0.01239075118929085,,,,,,16.0,,16.0,15.157894736842104,0.37007299028888824,Doug Young,DET
