,Year,team,name,age,pos,school,selection,gp,gs,mp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,fouls,pts,mean_mtrc,max_mtrc,final_mtrc
4279,1978,POR,T.R. Dunn,22,SG,,0.0,0.596812574513522,,0.25375998194123406,0.08613188695403946,0.10894590959746292,0.30265861267316035,,,,0.08613188695403946,0.10701504756099259,0.30265861267316035,0.30144233277829524,0.04362260855167812,0.055421868666338144,0.6094619960574595,0.11022333677566647,0.09078311942785314,0.10706459037781149,0.04462137258772755,0.16881310359571236,0.017387311754366756,-0.06377166946272633,-0.11141169942730605,0.08427699103070282,0.18258698961334538,0.383076630354109,48.0
4309,1978,POR,Bob Gross,24,SF,,0.0,0.6820715137297396,,0.6239999555931985,0.28531187553525567,0.2866997620985866,0.38394821607698276,,,,0.28531187553525567,0.2816185462131384,0.38394821607698276,0.38240526148613474,0.15267912993087343,0.16010762059164355,0.7376242009772583,0.2755583419391662,0.2164828232510344,0.2606790026590193,0.22310686293863774,0.3376262071914247,0.12171118228056728,-0.2657152894280264,-0.30638217342509166,0.2816625752868226,0.2798899362990622,0.383076630354109,73.0
4323,1978,POR,Lionel Hollins,24,PG,,0.0,0.7673304529459569,,0.703039949968337,0.35529403368541274,0.42431564790590826,0.3208036134329421,,,,0.35529403368541274,0.4167954483954449,0.3208036134329421,0.31951441507915224,0.20357217324116458,0.22784546007272344,0.6850684766576286,0.11022333677566647,0.16759960509757502,0.15826939447154742,0.2996006445175994,0.45820699547407645,0.06954924701746702,-0.31885834731363166,-0.30638217342509166,0.35263267299688816,0.2898156116718118,0.383076630354109,76.0
4365,1978,POR,Maurice Lucas,25,PF,,0.0,0.644178651855865,,0.6489599538169265,0.36067727662004023,0.4157146550429506,0.3324164139192024,,,,0.36067727662004023,0.40834689200905067,0.3324164139192024,0.3310805477517007,0.2181130427583906,0.24631941629483617,0.7071972026869462,0.29760300929429945,0.44693228026020015,0.42360337932090625,0.1593620449561698,0.21704541890877305,0.13909849403493404,-0.2976011241593895,-0.30638217342509166,0.36372175076408597,0.27547855877380234,0.383076630354109,72.0
4391,1978,POR,Lloyd Neal,27,PF,,0.0,0.5778661435765848,,0.39935997157964703,0.24224593205823597,0.2551627882677421,0.36580321531720095,,,,0.24224593205823597,0.2506405061296932,0.36580321531720095,0.3643331791852777,0.15267912993087343,0.17858157681375622,0.6620177203770891,0.20942433987376624,0.29329930892075634,0.2839539136107174,0.0828682633772083,0.1205807882826517,0.05216193526310027,-0.17005778523393691,-0.1949704739977856,0.2439597108783503,0.22018848789990034,0.383076630354109,56.99999999999999
4396,1978,POR,Willie Norwood,30,SF,,0.0,0.3315625413964011,,0.36399997409603246,0.11304810162717678,0.14908387629126504,0.29685221243003007,,,,0.11304810162717678,0.14644164403083199,0.29685221243003007,0.2956592664420209,0.10178608662058228,0.12931769355478898,0.614994177564789,0.154312671485933,0.13966633758131253,0.15826939447154742,0.05737033618422114,0.21704541890877305,0.017387311754366756,-0.17005778523393691,-0.26924494028265633,0.12641548654605425,0.15849101653160116,0.383076630354109,41.0
4399,1978,POR,Tom Owens,28,C,,0.0,0.7768036684144255,,0.43471996906326166,0.20456323151584369,0.22362581443689758,0.35564201489172315,,,,0.20456323151584369,0.21966246604624795,0.35564201489172315,0.35421281309679775,0.18176086896532545,0.2093715038506108,0.6832244161551855,0.2645360082615995,0.29329930892075634,0.3072288245624155,0.12748963596493584,0.09646463062612134,0.08693655877183379,-0.20194361996530005,-0.29709786513948283,0.22399937089739436,0.2356398547679626,0.383076630354109,62.0
4425,1978,POR,Dale Schlueter,32,C,,0.0,0.09473215468468604,,0.22671998386552886,0.04306594347701973,0.05447295479873146,0.3055618127947254,,,,0.04306594347701973,0.053507523780496294,0.3055618127947254,0.30433386594643236,0.06543391282751718,0.11084373733267629,0.46101512561078645,0.05511166838783324,0.11173307006505004,0.09775462599713224,0.11474067236844228,0.07234847296959102,0.03477462350873351,-0.15942917365681583,-0.18568616571217678,0.05544538883598871,0.10152268858348443,0.383076630354109,27.0
4447,1978,POR,Larry Steele,28,SG,,0.0,0.6157590054504593,,0.36191997424405514,0.17226377390807893,0.1978228358480248,0.34112601428389777,,,,0.17226377390807893,0.19431679688706552,0.34112601428389777,0.3397551472561122,0.1090565213791953,0.11700172274004718,0.7560648060016897,0.05511166838783324,0.08379980254878751,0.0791346972357737,0.0828682633772083,0.21704541890877305,0.017387311754366756,-0.10628611577121055,-0.1949704739977856,0.17742524427516387,0.21328211624860052,0.383076630354109,56.00000000000001
4454,1978,POR,Dave Twardzik,27,PG,,0.0,0.7104911601351453,,0.5054399640304907,0.17226377390807893,0.15768486915422264,0.4296736179916329,,,,0.17226377390807893,0.1548902004172261,0.4296736179916329,0.42794690888429443,0.17449043420671248,0.19089754762849806,0.72102765645527,0.05511166838783324,0.09078311942785314,0.08378967942611334,0.21035789934214416,0.3376262071914247,0.017387311754366756,-0.2232008431195422,-0.232107707140221,0.19738558425611982,0.25055852920141874,0.383076630354109,65.0
4461,1978,POR,Bill Walton*,25,C,,0.0,0.5494464971711791,,0.6926399507084503,0.42527619183556986,0.4357836383898517,0.3788676158642438,,,,0.42527619183556986,0.42806019024397035,0.3788676158642438,0.3773450784418947,0.22538347751700363,0.25863538710957795,0.6638617808795323,0.22044667355133293,0.7821314904553502,0.614457649124831,0.3187240899123396,0.2411615765653034,0.4346827938591689,-0.3826300167763581,-0.232107707140221,0.41916713960007457,0.3360680756678359,0.383076630354109,88.0
4500,1979,HOU,Rick Barry*,34,SF,,0.0,0.7425721997189498,,0.6694346913136152,0.30418301396326675,0.362039799163456,0.31995966171988754,,,,0.30418301396326675,0.3556233223404259,0.31995966171988754,0.31867385491505035,0.14440397029008828,0.12852904078359403,0.8539261860995415,0.055479023222590566,0.22135356024220132,0.16982086201634936,0.3909600639383582,0.29746645833602386,0.08408170967541756,-0.2680603530236586,-0.220904410175568,0.29301752196661035,0.30281716225278993,0.3981758708063366,76.0
4513,1979,HOU,Alonzo Bradley,25,SF,,0.0,0.31559318488055366,,0.15015357562174544,0.05768988195855059,0.07530427822599885,0.29150337944111226,,,,0.05768988195855059,0.07396965104680858,0.29150337944111226,0.29033192855601114,0.04332119108702648,0.06120430513504478,0.6014453707797194,0.04438321857807246,0.07378452008073376,0.06792834480653974,0.031028576503044303,0.024788871528001993,0.0,-0.05361207060473171,-0.09204350423982,0.0607740045560377,0.12694438930791832,0.3981758708063366,32.0
4538,1979,HOU,E.C. Coleman,28,PF,,0.0,0.05569291497892123,,0.1355553113251869,0.0419562777880368,0.03475582071969178,0.49555574504989097,,,,0.0419562777880368,0.03413983894468088,0.49555574504989097,0.4935642785452191,0.014440397029008829,0.012240861027008956,0.9017171975707936,0.02219160928903623,0.07378452008073376,0.05822429554846264,0.01241143060121772,0.07436661458400595,0.0,-0.0,-0.165678307631676,0.03906900292888139,0.14590206713191026,0.3981758708063366,37.0
4556,1979,HOU,Jacky Dorsey,24,SF,,0.0,0.18564304992973746,,0.11261518171630906,0.06293441668205518,0.06371900465276825,0.3872830612574777,,,,0.06293441668205518,0.06258970473191496,0.3872830612574777,0.38572670508155765,0.028880794058017658,0.048963444108035825,0.4508585987853968,0.06657482786710868,0.044270712048440256,0.05822429554846264,0.00620571530060886,0.024788871528001993,0.01681634193508352,-0.04288965648378538,-0.11965655551176599,0.0607740045560377,0.10355514112596768,0.3981758708063366,26.0
4560,1979,HOU,Mike Dunleavy,24,SG,,0.0,0.6868792847400286,,0.4191787319440393,0.15209150698163335,0.16509014841853595,0.3511921666600067,,,,0.15209150698163335,0.1621642349872342,0.3511921666600067,0.34978084726033726,0.1516241688045927,0.15301076283761195,0.7790836587011657,0.04438321857807246,0.10329832811302728,0.08248441869365539,0.2730514732267899,0.1983109722240159,0.01681634193508352,-0.19300345417703416,-0.21170005975158593,0.1736400130172506,0.23404747525579506,0.3981758708063366,59.0
4627,1979,HOU,Dwight Jones,26,C,,0.0,0.7518543522154368,,0.31281994921196965,0.11537976391710118,0.14191960127207476,0.31787749472387955,,,,0.11537976391710118,0.13940434235744695,0.31787749472387955,0.3166000554253645,0.08664238217405296,0.09792688821607165,0.655548402633967,0.15534126502325357,0.19921820421798117,0.19408098516154212,0.043440007104262025,0.09915548611200795,0.050449025805250555,-0.13939138357230246,-0.23010876059955,0.12371850927479103,0.19801514807024898,0.3981758708063366,50.0
4650,1979,HOU,Moses Malone*,23,C,,0.0,0.7611365047119235,,0.8612975934969562,0.45627452094490006,0.46920357971583887,0.37479005928143005,,,,0.45627452094490006,0.4608878257531918,0.37479005928143005,0.3732839081434429,0.5270744915588222,0.6059226208369434,0.6663690090048165,0.7988979344053044,0.7747374608477045,0.8539563347107854,0.1117028754109595,0.24788871528001982,0.25224512902625273,-0.42889656483785366,-0.24851746144751408,0.5382840403534768,0.36261364398666046,0.3981758708063366,91.0
4669,1979,HOU,Calvin Murphy*,30,PG,,0.0,0.7611365047119235,,0.7486824117806472,0.45102998622139545,0.5039594004355307,0.34425161000664684,,,,0.45102998622139545,0.49502766469787274,0.34425161000664684,0.3428681822947179,0.21660595543513245,0.1958537764321433,0.8367935593456962,0.11095804644518113,0.08854142409688051,0.10189251720980962,0.26684575792618104,0.34704420139202785,0.01681634193508352,-0.24661552478176585,-0.32215226483937,0.4384410328685578,0.2992502472585008,0.3981758708063366,75.0
4673,1979,HOU,Mike Newlin,30,SG,,0.0,0.7054435897330024,,0.5025973850672314,0.19404778476967016,0.2201201978913812,0.338005109018623,,,,0.19404778476967016,0.2162189799829789,0.338005109018623,0.33664678382566054,0.2021655584061236,0.1958537764321433,0.7862973962817319,0.07767063251162679,0.11805523212917403,0.10674454183884817,0.2358171814231367,0.17352210069601393,0.01681634193508352,-0.24661552478176585,-0.26692616229547794,0.22139101659699445,0.23379405912004173,0.3981758708063366,59.0
4690,1979,HOU,Robert Reid,23,SF,,0.0,0.7611365047119235,,0.5735032402219443,0.24649313200471615,0.27515024736422655,0.3414753873453029,,,,0.24649313200471615,0.27027372497872365,0.3414753873453029,0.3401031163084702,0.11552317623207063,0.14076990181060298,0.6348089070898387,0.17753287431228984,0.3172734363471552,0.2862694531132746,0.1737600284170481,0.22309984375201788,0.10089805161050111,-0.1715586259351415,-0.340560965687334,0.23658451773600395,0.2561858246671406,0.3981758708063366,64.0
4733,1979,HOU,Rudy Tomjanovich*,30,PF,,0.0,0.6868792847400286,,0.7445114791244878,0.44054091677438645,0.46920357971583887,0.3588267789787024,,,,0.44054091677438645,0.4608878257531918,0.3588267789787024,0.35738477872251845,0.16606456583360152,0.18361291540513436,0.6853050701538033,0.25520350682391657,0.39843640843596245,0.3736058964359686,0.11790859071156835,0.14873322916801193,0.03363268387016704,-0.2037258682979805,-0.23010876059955,0.4123950309159702,0.28422921954045405,0.3981758708063366,71.0
4747,1979,HOU,Slick Watts,27,PG,,0.0,0.5662113022856993,,0.3566147421016454,0.07866802085256899,0.10716378055238297,0.28109254446107257,,,,0.07866802085256899,0.10526450341276605,0.28109254446107257,0.27996293110758225,0.0505413896015309,0.06732473564854927,0.5518509249133257,0.06657482786710868,0.08116297208880716,0.08248441869365539,0.24822861202435445,0.29746645833602386,0.03363268387016704,-0.1286689694513561,-0.21170005975158593,0.0803085060204784,0.19603559546818083,0.3981758708063366,49.0
4766,1980,LAL,Kareem Abdul-Jabbar*,32,C,,0.0,0.7846164516576501,0.0,0.7939031402809124,0.546609274336283,0.4953217256029108,0.42305181420696136,0.0,0.0,0.0,0.5565530216565469,0.5021262310116084,0.4179233559980318,0.41772513972589004,0.3211975168356117,0.3622314059945155,0.684685956124506,0.2536850963881308,0.63420362261362,0.5257428961047561,0.27838207462497305,0.24510018972186093,0.55957463753477,-0.40056590048087337,-0.24617396374065043,0.5447960202982534,0.3489822201543374,0.3489822201543374,100.0
4803,1980,LAL,Marty Byrnes,23,SF,,0.0,0.3061917860127415,0.0,0.1264441032823385,0.04287131563421828,0.04689436455412174,0.3502084554693389,0.0,0.0,0.0,0.04365121738482721,0.04753857808393927,0.3459630430447284,0.3457989567267301,0.02919977425778288,0.031226845344354777,0.7759774169411068,0.03308936039845183,0.044767314537432,0.03894391822998193,0.024745073299997603,0.04902003794437219,0.0,-0.07788781398239206,-0.09468229374640402,0.04393516292727849,0.12820719563631258,0.3489822201543374,37.0
4816,1980,LAL,Jim Chones,30,C,,0.0,0.7846164516576501,0.0,0.6052734124334892,0.24115115044247779,0.27257349397083264,0.34250386944901345,0.0,0.0,0.0,0.245538097789653,0.27334682398265076,0.33973570826992333,0.3381913796787422,0.1094991534666858,0.13115275044629007,0.6623105980812215,0.18750637559122707,0.3805221735681719,0.3358912947335942,0.11135282984998922,0.17157013280530264,0.13166462059641648,-0.23366344194717614,-0.31245156936313323,0.232856363514576,0.23563433933672265,0.3489822201543374,68.0
4820,1980,LAL,Michael Cooper,23,SG,,0.0,0.7846164516576501,0.0,0.49955785067284564,0.1982798348082595,0.20516284492428258,0.3670184613318671,0.04664922450794298,0.03937856483295131,0.22972129167616367,0.19643047823172244,0.20203895685674186,0.36948852997177,0.3658552962168805,0.10219920990224007,0.10617127417080625,0.6945311136635511,0.13235744159380733,0.11937950543315201,0.13630371380493675,0.16702924477498382,0.24510018972186093,0.08229038787276029,-0.18915611967152354,-0.24617396374065043,0.19331471688002538,0.24691584779412368,0.3489822201543374,71.0
4880,1980,LAL,Spencer Haywood*,30,PF,,0.0,0.727205491780261,0.0,0.4207893928904053,0.2036387492625368,0.2286100272013435,0.3411030356271361,0.0,0.019689282416475655,0.22972129167616367,0.2073432825779292,0.22877940702895772,0.3383518560977444,0.33749978176528866,0.1532988148533601,0.16862496485951584,0.6909510563766255,0.18750637559122707,0.20891413450801602,0.22392752982239605,0.07423521989999281,0.12255009486093046,0.13166462059641648,-0.20028295024043674,-0.24617396374065043,0.21308554019730067,0.22709775882372443,0.3489822201543374,65.0
4887,1980,LAL,Brad Holland,23,SG,,0.0,0.36360274589013053,0.0,0.10778841591281317,0.06430697345132741,0.07913424018508045,0.2962763533270607,0.04664922450794298,0.07875712966590262,0.1837770333409309,0.0600204239041374,0.06833670599566269,0.3189779256872396,0.3029198860926155,0.02919977425778288,0.024981476275483822,0.8395234337840348,0.011029786799483948,0.022383657268716,0.019471959114990965,0.037117609949996404,0.09804007588874437,0.0,-0.03338049170673946,-0.05680937624784241,0.061509228098189886,0.16029671000982204,0.3489822201543374,46.0
4901,1980,LAL,Magic Johnson*,20,SG,,0.0,0.7367739850931593,0.0,0.7524460572375226,0.3483294395280235,0.3605004275098108,0.3712209627974992,0.04664922450794298,0.07875712966590262,0.20766804767525193,0.34920973907861763,0.3535681744992982,0.37364008648830677,0.36931328578414785,0.3576972346578402,0.37472214413225735,0.7249616006024183,0.24265530958864684,0.41782826901603204,0.3748352129635761,0.4515975877249562,0.5882404553324663,0.08229038787276029,-0.4450732227565261,-0.2651104224899312,0.3954164663455064,0.331113286782109,0.3489822201543374,95.0
4929,1980,LAL,Mark Landsberger,24,C,,0.0,0.7367739850931593,0.0,0.40627941382521887,0.1714852625368731,0.18464656043185435,0.3614151260443578,0.0,0.0,0.0,0.17460486953930882,0.18718315120551082,0.35703386042215973,0.3568645233419855,0.1094991534666858,0.18111570299725774,0.46809249026551203,0.3198638171850344,0.37306095447859994,0.38943918229981933,0.037117609949996404,0.09804007588874437,0.04937423272365617,-0.14464879739587097,-0.17042812874352725,0.17574065170911396,0.20022043657981736,0.3489822201543374,56.99999999999999
4932,1980,LAL,Butch Lee,23,PG,,0.0,0.1339589063805744,0.0,0.08084131193460986,0.02143565781710914,0.04982526233875433,0.17510422773466944,0.0,0.0,0.0,0.021825608692413605,0.050509739214185466,0.1729815215223642,0.17289947836336506,0.02919977425778288,0.037472214413225735,0.6712607412985353,0.05514893399741972,0.022383657268716,0.03894391822998193,0.05567641492499461,0.024510018972186094,0.0,-0.07788781398239206,-0.009468229374640405,0.028557855902731025,0.09327438355416218,0.3489822201543374,27.0
4961,1980,LAL,Norm Nixon,24,PG,,0.0,0.7846164516576501,0.0,0.8146316818026071,0.4072774985250737,0.4308419743409934,0.3614151260443578,0.0,0.019689282416475655,0.11486064583808184,0.41468656515585833,0.43378952501594575,0.3591096386804281,0.35755612125543895,0.17519864554669728,0.19360644113499959,0.6972161566287454,0.06617872079690366,0.16414681997058403,0.13630371380493675,0.48252892934995323,0.4411803414993497,0.03291615514910412,-0.3894390699119603,-0.27457865186457164,0.38662943376005077,0.2987018257474488,0.3489822201543374,86.0
5039,1980,LAL,Jamaal Wilkes*,26,SF,,0.0,0.7846164516576501,0.0,0.7856117236722343,0.4769433864306784,0.48652903224901306,0.37472304735219264,0.0,0.03937856483295131,0.16172378934001924,0.4801633912330992,0.48727042536037746,0.37294816040221723,0.3706964816110548,0.16789870198225154,0.18111570299725774,0.7231715719589554,0.2316255227891629,0.32083242085159597,0.31155134583985544,0.18558804974998205,0.3921603035549775,0.04937423272365617,-0.21140978080934986,-0.2556421931152909,0.4393516292727849,0.3113994671213775,0.3489822201543374,89.0
5095,1981,PHI,Maurice Cheeks*,24,PG,,0.0,0.7791991410221047,0.0,0.6254615500631628,0.21061354065236718,0.21902418533550913,0.37478652575788507,0.0,0.02631578947368421,0.4178104900160214,0.21312877085334378,0.21731934487707308,0.3719110241501785,0.3723293196764574,0.12319363214456058,0.13368264912253186,0.7312176462971396,0.09162578959596356,0.1713204132471062,0.1523171540332233,0.4313142263492278,0.6113616108869185,0.08504346895149334,-0.23933621963277288,-0.27102641056422566,0.21222958209832607,0.3256601299330897,0.3712712322386185,88.0
5100,1981,PHI,Doug Collins,29,SG,,0.0,0.11543690978105255,0.0,0.5750888077761966,0.28820800299797616,0.31941027028095076,0.3453089338443436,0.0,0.0,0.0,0.2916498969572073,0.321387763550601,0.34138101470501453,0.34176497253883775,0.14493368487595362,0.1458356172245802,0.7693115770445128,0.0572661184974772,0.1479585387134099,0.12185372322657863,0.21878257858294162,0.1528404027217297,0.051026081370896,-0.20514533111380534,-0.1775690276110444,0.2777046659371714,0.1867579466879223,0.3712712322386185,50.0
5109,1981,PHI,Earl Cureton,23,C,,0.0,0.5002266090512276,0.0,0.21408415471960607,0.09976430873006867,0.11863810039006743,0.3186387316368536,0.0,0.0,0.0,0.10095573356211021,0.11937259789022325,0.31640191606806234,0.3153684909199843,0.043480105462786085,0.0729178086122901,0.479426055259624,0.11453223699495443,0.155745830224642,0.1523171540332233,0.03125465408327738,0.10189360181448648,0.06803477516119467,-0.0683817770379351,-0.12149459783913566,0.09482598349074145,0.14729625863802456,0.3712712322386185,40.0
5117,1981,PHI,Darryl Dawkins,24,C,,0.0,0.7311004286133329,0.0,0.5771876720381537,0.31037784938243596,0.2798642368175949,0.4260213878933263,0.0,0.0,0.0,0.31408450441545394,0.28159689758719325,0.4211753575730566,0.42164906164852545,0.21015384307013277,0.24305936204096704,0.6689665887343589,0.1603451317929362,0.45166290765146183,0.3655611696797359,0.08751303143317664,0.1273670022681081,0.25513040685448,-0.3305119223500197,-0.39252100840336135,0.3160866116358048,0.23562742017935792,0.3712712322386185,63.0
5134,1981,PHI,Julius Erving*,30,SF,,0.0,0.7888188835038591,0.0,0.7346024916849229,0.5376187748231478,0.5658124787833986,0.36566250921321747,0.0,0.05263157894736842,0.24734381008948467,0.5384305789979211,0.5631937951743865,0.3642785217888876,0.36260430013266937,0.3695808964336817,0.3949714633165714,0.7312176462971396,0.3435967109848634,0.3893645755616049,0.40617907742192877,0.2750409559328409,0.5349414095260541,0.30615648822537606,-0.36470281086898726,-0.2616806722689075,0.5554093318743427,0.3596609092958937,0.3712712322386185,97.0
5173,1981,PHI,Lionel Hollins,27,PG,,0.0,0.7888188835038591,0.0,0.5520013008946706,0.22169846384459702,0.2585702187988648,0.32986829046105987,0.0,0.05263157894736842,0.14818345379234893,0.22434607458246714,0.2540493749971418,0.3309730569396178,0.3271774432231557,0.10870026365696522,0.12760616507150768,0.6791869116178006,0.06871934219697265,0.1401712472021778,0.11677648475880452,0.2687900251161854,0.33115420589708106,0.03401738758059734,-0.28492407099139627,-0.23364345738295317,0.21448734361001043,0.24516882596834702,0.3712712322386185,66.0
5190,1981,PHI,Ollie Johnson,31,SF,,0.0,0.3847896992701752,0.0,0.1951943763619938,0.12193415511452838,0.12168010296417173,0.3867179320086043,0.0,0.05263157894736842,0.18606493822046818,0.12339034102035693,0.11631176204688419,0.3927269396809721,0.3848329162327563,0.05072678970658377,0.0486118724081934,0.8092637483161483,0.02290644739899089,0.0934474981347852,0.07108133854883754,0.0500074465332438,0.1273670022681081,0.01700869379029867,-0.0683817770379351,-0.10280312124849941,0.1151458370959003,0.18079759152929128,0.3712712322386185,49.0
5193,1981,PHI,Bobby Jones*,29,PF,,0.0,0.7791991410221047,0.0,0.5310126582751014,0.2771230798057463,0.2829062393916993,0.3782957628904496,0.0,0.0,0.0,0.28043259322808395,0.28465773343053236,0.37538034340531073,0.3744132524358406,0.2536339485329189,0.26128881419403954,0.755374773112547,0.20615802659091798,0.2803424944043556,0.274170877259802,0.17502606286635328,0.3056808054434594,0.153078244112688,-0.20514533111380534,-0.2616806722689075,0.3047978040773832,0.2654939679352139,0.3712712322386185,72.0
5194,1981,PHI,Caldwell Jones,30,C,,0.0,0.7791991410221047,0.0,0.6842297493979567,0.149646463095103,0.18252015444625758,0.3151294945042891,0.0,0.0,0.0,0.15143360034316533,0.18365015060034345,0.3115448691108772,0.3118952696543459,0.1304403163883583,0.1458356172245802,0.7126352410545188,0.28633059248738607,0.5918341548536395,0.507723846777411,0.09376396224983212,0.1783138031753513,0.2891477944350774,-0.23933621963277288,-0.3084093637454982,0.16255882884127104,0.26431017110246646,0.3712712322386185,71.0
5247,1981,PHI,Steve Mix,33,SF,,0.0,0.6926214586863153,0.0,0.3861910242000737,0.22169846384459702,0.2433602059283435,0.3516255606829596,0.0,0.0,0.0,0.22434607458246714,0.24180603162378553,0.34901351706630557,0.3480167708169872,0.20290715882633506,0.20052397368379776,0.7739571783551681,0.1717983554924317,0.1713204132471062,0.18785782330764209,0.1000148930664876,0.20378720362897293,0.051026081370896,-0.1367635540758702,-0.14018607442977188,0.2438382432619066,0.22586342068240062,0.3712712322386185,61.0
5283,1981,PHI,Clint Richardson,24,SG,,0.0,0.7407201710950873,0.0,0.35890578879463375,0.16073138628733286,0.18252015444625758,0.3432033915648048,0.0,0.0,0.0,0.16265090407228866,0.18365015060034345,0.3399932870029616,0.33968103977945463,0.0797135266817745,0.08507077671433845,0.7228555639379602,0.12598546069444988,0.0934474981347852,0.11677648475880452,0.1250186163331095,0.1273670022681081,0.01700869379029867,-0.1595574797551819,-0.12149459783913566,0.1580433058179024,0.20211038241508675,0.3712712322386185,54.0
5321,1981,PHI,Andrew Toney,23,SG,Southwestern Louisiana,1.9469879518072288,0.7214806861315783,0.0,0.4953319658218337,0.29375046459409104,0.3254942754291593,0.3474144761238822,0.0769230769230769,0.10526315789473684,0.3453900050799111,0.2916498969572073,0.318326927707262,0.34831965321527913,0.3480167708169872,0.15218036911975133,0.1822945215307252,0.6615336266373106,0.04581289479798178,0.11680937266848149,0.09646753088770807,0.2250335093995971,0.20378720362897293,0.01700869379029867,-0.3305119223500197,-0.2897178871548619,0.29125123500727723,0.23208928480804938,0.3712712322386185,63.0
5432,1982,HOU,Mike Dunleavy,27,SG,,0.0,0.6766222523336345,0.008269259737975074,0.40665080241743273,0.16418720095557973,0.20285831410190897,0.3117651330379943,0.31280830127803433,0.29008931110610653,0.3590486486486486,0.14362921728924405,0.16642661718737414,0.31957384677785694,0.3324980798609254,0.08444313746912735,0.09600410072918603,0.6588616877811996,0.036134159863253315,0.08872492219650813,0.07933865521308119,0.21179530417137055,0.1676063995648749,0.0,-0.13780063082704647,-0.21057380834403583,0.1718789016795119,0.2263271910416331,0.3891526584015533,57.99999999999999
5448,1982,HOU,Calvin Garrett,25,SF,,0.0,0.4929676409859336,0.012128247615696775,0.36339007875600376,0.11889418000231637,0.1489740744185894,0.29542809549888543,0.06256166025560687,0.048348218517684435,0.28050675675675674,0.11490337383139523,0.14402303410445838,0.2960263001731727,0.2961521359085166,0.023029946582489268,0.032001366909728685,0.6086095251538198,0.060223599772088854,0.10485672623223687,0.09520638625569743,0.09927904883032994,0.1676063995648749,0.017491339493726228,-0.08769131052630227,-0.16479689348663676,0.1045209537240275,0.18943683845139567,0.3891526584015533,49.0
5469,1982,HOU,Elvin Hayes*,36,PF,,0.0,0.7926146384479716,0.045205286567597064,0.8003233877364367,0.3566825400069491,0.424734595150872,0.32129507160247456,0.0,0.024174109258842218,0.0,0.361945627568895,0.4288685904443872,0.31890105973200883,0.31769047306549963,0.2610060612682118,0.32641394247923256,0.6179154811959271,0.3974757584957864,0.47588821905399814,0.4813211749593592,0.1191348585963959,0.22347519941983324,0.227387413418441,-0.313183251879651,-0.3204384040017937,0.3739527455459651,0.2766828097086988,0.3891526584015533,71.0
5473,1982,HOU,Tom Henderson,30,SG,,0.0,0.7249524132146081,0.012679531598228445,0.4953352859233622,0.13587906285979015,0.17116170252348573,0.3090422934481428,0.0,0.0,0.0,0.13788404859767428,0.1696271290563621,0.3067908929067427,0.3055751584146966,0.1074730840516166,0.12800546763891474,0.6514169229475134,0.04817887981767109,0.11292262825010121,0.09520638625569743,0.27136273346956846,0.1955407994923541,0.017491339493726228,-0.17538262105260455,-0.14648612754367712,0.14632933521363847,0.2151118021524069,0.3891526584015533,55.00000000000001
5502,1982,HOU,Major Jones,28,PF,,0.0,0.5799619305716864,0.003307703895190029,0.2682164867008599,0.10757092476400053,0.1141078016823238,0.36145695555278384,0.0,0.024174109258842218,0.0,0.10915820513982548,0.11201791541457874,0.3619594306662884,0.35740178219868707,0.0537365420258083,0.08320355396529458,0.50717460429485,0.15658135940743104,0.16131804035728747,0.17983428514965066,0.02647441302142132,0.08380319978243747,0.08745669746863112,-0.10021864060148834,-0.15564151051515696,0.1045209537240275,0.1615820168163005,0.3891526584015533,42.0
5524,1982,HOU,Allen Leavell,24,PG,,0.0,0.7636165419193873,0.033628322934431965,0.5883458417954347,0.26609649810042235,0.3169661157842327,0.31789152211516025,0.06256166025560687,0.09669643703536884,0.2711565315315316,0.2642777598122091,0.30724913942284454,0.31890105973200883,0.31769047306549963,0.11514973291244637,0.10880464749307751,0.792867454787545,0.07226831972650663,0.1209885302679656,0.11107411729831365,0.383878988810609,0.530753598622104,0.034982678987452456,-0.23801927142853477,-0.21057380834403583,0.25317297679819994,0.2999121769869589,0.3891526584015533,77.0
5539,1982,HOU,Moses Malone*,26,C,,0.0,0.7829486062717769,0.0446540025850654,0.9084751968900093,0.6624104314414768,0.7131737605145236,0.35328843678322946,0.0,0.024174109258842218,0.0,0.6721847369136623,0.7169146586533038,0.3498492638410224,0.3493249057648184,0.5987786111447212,0.6528278849584651,0.7091138504085789,0.8310856768548263,0.6291403573934212,0.7775188210881956,0.1191348585963959,0.2514095993473124,0.2623700924058934,-0.4509838827066975,-0.2380399572584753,0.7223559246260569,0.34946900128615543,0.3891526584015533,90.0
5560,1982,HOU,Calvin Murphy*,33,PG,,0.0,0.6186260592764656,0.0,0.40665080241743273,0.24344998762379058,0.320135776942075,0.2906631262166454,0.0,0.07252232777652665,0.05890641891891892,0.2470422537374998,0.3168506750298084,0.29400793903562844,0.2880752594746479,0.12282638177327612,0.10880464749307751,0.845911404227557,0.036134159863253315,0.04839541210718624,0.052892436808720786,0.16546508138388322,0.1955407994923541,0.0,-0.16285529097741855,-0.20141842537255608,0.23691416177446228,0.20872572561870564,0.3891526584015533,54.0
