,season,team,name,age,gp,gs,wins,losses,ties,goals_against,shots,saves,save_pct,goals_avg,shutouts,gps,minutes,quality_starts,quality_start_pct,really_bad_starts,ga_pct_minus,gs_above_avg,goals_scored,assists,points,plm,mpg,mean_mtrc,year_mean,final_mean_mtrc
1603,1986,EDM,Andy Moog,25,0.8563475597511256,,0.5835161812792227,-0.18797474439921794,-0.45672952725393967,1.7023355212944589,1.9334511642203949,1.9667260060218457,1.7666021773555025,-0.028337840054751876,0.11164179104477613,0.4402250808774858,1.7794667821840664,,,,-0.48806164558657045,0.058203969220037566,,1.942857142857143,1.942857142857143,-0.060419481861580804,0.7238744369361515,0.47824415996211883,0.5627094437631136,84.99
1644,1987,EDM,Grant Fuhr*,24,0.7451549110085698,,0.4487531521434576,-0.256268978352434,-0.15404871626069785,1.4280277961614825,1.4381101986438924,1.4394874228761272,1.750486006079139,-0.027300986859755717,0.0,0.27374820204445377,1.4780185758513933,,,,-0.5478701607972282,0.001217766381794354,,1.9090909090909092,1.9090909090909092,-0.03046373688876373,0.6843067687452206,0.41115441900870564,0.5761835092362921,71.36
1664,1987,EDM,Andy Moog,26,0.7790255887816866,,0.5711403754553096,-0.2168429816828288,-0.15404871626069785,1.5009927200529452,1.5220417172058618,1.5249169435215946,1.750486006079139,-0.027935893530912827,0.0,0.29547424982575965,1.5213622291021671,,,,-0.5478701607972282,0.002535967104355253,,1.9090909090909092,1.9090909090909092,-0.040618315851684975,0.6737488928845802,0.4258699681313293,0.5761835092362921,73.91
1707,1988,PIT,Steve Guenette,22,0.32142301281445845,,0.24609220945882504,-0.13873387387978856,-0.0,0.6252847380410023,0.7168889062683298,0.7293999999999999,1.7683624135105616,-0.026458361980035226,0.08916623777663407,0.16439953835269785,0.6751370253226725,,,,-0.4702865309697795,0.022483650935561393,0.0,0.0,0.0,-0.010849684070502163,0.7357910843355696,0.2889014807837732,0.631611786158225,45.74
1723,1988,PIT,Gilles Meloche,37,0.45675901821001996,,0.16406147297255,-0.17837212355972812,-0.24616031979802233,0.9738041002277904,0.8893364094943885,0.8777999999999999,1.7150151675163883,-0.032381875856162506,0.0,0.1427680201483955,0.8601654126475846,,,,-0.5892095617897236,-0.020723186097206473,0.0,0.0,0.0,-0.0,0.6596760908496798,0.2877954417306935,0.631611786158225,45.57
1729,1988,PIT,Frank Pietrangelo,23,0.35525701416334887,,0.18456915709411875,-0.21801037323966777,-0.0,0.8200455580865603,0.7390607281116802,0.728,1.7130393435906779,-0.031513093820997186,0.08916623777663407,0.11248389466237224,0.7444453175647799,,,,-0.6000207464097185,-0.019868103175719805,0.0,1.68,1.6578947368421053,-0.010849684070502163,0.7340611981199812,0.28371050486521143,0.631611786158225,44.92
1737,1988,PIT,Pat Riggin,28,0.37217401483779405,,0.14355378885098127,-0.15855299871975834,-0.1969282558384179,0.7790432801822323,0.7144253705079576,0.7056,1.7169909914420987,-0.030802272155861905,0.0,0.11248389466237224,0.7234053002769975,,,,-0.5892095617897236,-0.015844183545194273,0.0,0.0,0.0,-0.06509810442301298,0.680883214455597,0.2560419476450095,0.631611786158225,40.54
1781,1989,LAK,Glenn Healy,26,0.8726818602829387,,0.553381952486776,-0.40644935386096787,-0.10627874124613026,2.1215469613259668,2.006680026720107,1.990881458966565,1.7399345587943011,-0.034697801941496416,0.0,0.3433752894104845,1.803523874099624,,,,-0.621943695221486,-0.012187135715835823,,0.7640449438202247,0.7391304347826086,-0.18271131869750026,0.7547078519061969,0.48242325762585353,0.6029288177323278,80.01
1783,1989,LAK,Kelly Hrudey,28,1.1999375578890403,,0.619787786785189,-0.5989779951635316,-0.2656968531153257,2.541436464088398,2.5931863727454907,2.6003039513677813,1.7598879367621254,-0.029740973092711214,0.12686567164179105,0.5080072774840046,2.5218596149877657,,,,-0.5750045484123172,0.005984102567057112,,2.292134831460674,2.217391304347826,-0.1239826805447323,0.767499055428696,0.6029288177323278,0.6029288177323278,100.0
1784,1989,LAK,Bob Janecyk,31,0.01818087208922789,,0.0,-0.0,-0.0,0.022099447513812157,0.029392117568470277,0.030395136778115506,1.8137620572752517,-0.03258505521906337,0.0,0.009407542175629717,0.020046578815483038,,,,-0.0,0.0,,0.0,0.0,-0.0,0.4026611811909497,0.1733517402954839,0.6029288177323278,28.75
1791,1989,LAK,Roland Melanson,28,0.07272348835691156,,0.02213527809947104,-0.021392071255840413,-0.0,0.20994475138121546,0.14562458249833,0.13677811550151975,1.6481490201423077,-0.052168592146231145,0.0,0.0047037710878148585,0.11894303430519935,,,,-0.0,0.0,,0.0,0.0,-0.026101616956785742,0.5972807520999086,0.19631404130880772,0.6029288177323278,32.56
1835,1990,EDM,Randy Exelby,24,0.01880684979276529,,0.0,-0.022110525159305644,-0.0,0.05790866975512905,0.040037868328665537,0.037619239553943314,1.6518783817324398,-0.03713239574355851,0.0,0.004843886429380578,0.04126912381719743,,,,-0.0,0.0,,0.0,0.0,-0.0,0.7655186385737437,0.19084481763059935,0.5949325935013174,32.08
1839,1990,EDM,Grant Fuhr*,27,0.39494384564807117,,0.20590823381521062,-0.15477367611513948,-0.15918367346938778,0.8107213765718068,0.7344877914086229,0.7241703614134086,1.7316792697388383,-0.02883134120607637,0.14015289406625409,0.11140938787575327,0.7435320474398404,,,,-0.6157418140012395,-0.005866955501399063,,0.0,0.0,-0.018369835463284086,0.6567639573203673,0.2774181140695696,0.5949325935013174,46.63
1842,1990,EDM,Mike Greenlay,21,0.03761369958553057,,0.0,-0.0,-0.0,0.046326935804103235,0.02347047453749359,0.02037708809171929,1.5261919831223634,-0.08708695608519214,0.0,-0.004843886429380578,0.013756374605732478,,,,-0.0,0.0,,1.09375,0.0,-0.0,0.12758643976229062,0.1276572761819575,0.5949325935013174,21.46
1869,1990,EDM,Bill Ranford,23,1.0531835883948562,,0.5490886235072283,-0.3537684025488903,-0.47755102040816333,1.9109861019192589,2.012938345627392,2.0267365309686958,1.7695846915418774,-0.02364318212015003,0.14015289406625409,0.4165742329267297,2.13705279500054,,,,-0.5269862372082681,0.007724246148291667,,2.1875,2.2222222222222223,-0.16532851916955674,0.7078750850891409,0.5073735595101476,0.5949325935013174,85.28
1870,1990,EDM,Pokey Reddick,25,0.2068753477204182,,0.11439346323067257,-0.08844210063722258,-0.10612244897959185,0.3590337524818001,0.3879531379432764,0.3918670786869094,1.7755697581423575,-0.0228278999780759,0.0,0.08234606929946982,0.4154425130931208,,,,-0.0,0.0,,0.0,0.0,-0.0,0.7005643820907616,0.25557225947946444,0.5949325935013174,42.96
1925,1991,STL,Pat Jablonski,23,0.1621621621621622,,0.05116279069767443,-0.07416744840525326,-0.15634110787172012,0.3379564606741573,0.35130970724191063,0.353027531223886,1.756270948335293,-0.025009210977711388,0.0,0.06904055183837195,0.37178719687527595,,,,-0.0,0.0,,1.1323529411764706,1.1323529411764706,-0.0,0.8431955631461465,0.2526842396751325,0.6942334194086927,36.4
1926,1991,STL,Curtis Joseph,23,0.6081081081081083,,0.40930232558139545,-0.2472248280175109,-0.1042274052478134,1.203125,1.3466872110939907,1.3651557241908892,1.7720576534888686,-0.025583192869003124,0.0,0.3027162657528616,1.292187208651874,,,,-0.5752739084438702,0.011892709482643676,,1.1323529411764706,1.1323529411764706,-0.0,0.7814983268183795,0.3860981490557337,0.6942334194086927,55.62
1952,1991,STL,Vincent Riendeau,24,0.8918918918918921,,0.7418604651162792,-0.22250234521575976,-0.31268221574344024,1.811446629213483,1.9121725731895225,1.9251304288908464,1.7602176246236867,-0.024681221325544678,0.37181738366988587,0.39300006431073253,2.018381306613541,,,,-0.6140564191254794,0.008342814090931771,,2.264705882352941,2.264705882352941,-0.0,0.8322957180615741,0.5318054793127309,0.6942334194086927,76.6
2023,1992,NYR,Mike Richter,25,0.7667452187080288,,0.5322198177329392,-0.26835661541412265,-0.09459021703919665,1.4502504173622706,1.6424557014022445,1.6666596590072948,1.7603137408000167,-0.027280776913407547,0.2853589196872779,0.3753639376121535,1.5717457908199115,,,,-0.525343724021246,0.040357210834815645,,0.0,0.0,-0.05358321773508045,0.721175822342256,0.4617043466956675,0.6557168180263194,70.41
2033,1992,NYR,John Vanbiesbrouck,28,0.8415496302892999,,0.6247797860343199,-0.29071966669863286,-0.14188532555879496,1.4624373956594323,1.8141979573165041,1.8584943343073983,1.7778973408746006,-0.02500006887563071,0.19023927979151858,0.4571740265789047,1.727689237428676,,,,-0.4835550187013741,0.07385599902934555,,2.703703703703704,2.703703703703704,-0.20540233465114172,0.7222566403600038,0.4697336258097082,0.6557168180263194,71.64
2043,1993,PIT,Tom Barrasso,27,1.024449188383615,,0.8246696035242292,-0.25948211023960455,-0.2728862973760933,1.867001254705144,2.177547451345324,2.2179352358849767,1.802,-0.02444135794415357,0.34767339771729583,0.5141158788151515,2.187027692307693,,,,-0.4595843109625189,0.041453707464572734,,6.32967032967033,6.32967032967033,-0.2028208689528356,0.7680364844676285,0.564041742952761,0.5804817985042591,97.17
2112,1993,PIT,Ken Wregget,28,0.4065274557077837,,0.24931871734453442,-0.12974105511980227,-0.10915451895043732,0.7829360100376411,0.7993967301490525,0.8015375131450121,1.7740000000000002,-0.02777057945814127,0.0,0.15755164028206256,0.8081723076923077,,,,-0.5237123543526377,0.002197287661341283,,0.7912087912087913,0.7912087912087913,-0.050705217238208894,0.7152063651691335,0.292731333956234,0.5804817985042591,50.43
2133,1994,DET,Bob Essensa,29,1.1341004547301152,,0.46746140316591756,-0.7267541162806586,-0.3465222823823407,2.7140176122419515,2.485420422012512,2.458622440345236,1.7685795915999534,-0.019499512512187196,0.13266998341625205,0.3960387683677707,2.3656336410752328,,,,-0.6552581935313105,-0.016963130657396255,,2.5806451612903225,2.5806451612903225,-0.053006090115430414,0.7656824704362291,0.5737476304913985,0.6168229525412543,93.02
2146,1994,DET,Peter Ing,24,0.04930871542304849,,0.020324408833300767,-0.039284006285440994,-0.0,0.17323516673884798,0.12360452610691185,0.11778642748349975,1.704630950999729,-0.028599285017874548,0.0,0.008516962760597218,0.102748522989982,,,,-0.0,0.0,,0.0,0.0,-0.0,0.764899577826528,0.2104197388796475,0.6168229525412543,34.11
2162,1994,DET,Chris Osgood,21,0.6738857774483293,,0.46746140316591756,-0.15713602514176397,-0.21657642648896297,1.2126461671719355,1.2105972704000485,1.2103570824166523,1.7885635417875236,-0.015491279384682047,0.13266998341625205,0.22995799453612495,1.3333131865641197,,,,-0.601154305992028,-0.00015428820203796493,,0.0,0.0,-0.017668696705143472,0.7262678769823062,0.39147103892245944,0.6168229525412543,63.47
2172,1994,DET,Vincent Riendeau,27,0.4273422003330869,,0.18291967949970692,-0.196420031427205,-0.043315285297792584,0.8430778114623935,0.6616477573958223,0.6403790827551193,1.7306100862435703,-0.017928718448705448,0.06633499170812604,0.06813570208477775,0.7984164639398014,,,,-0.7634659686098756,-0.013465931411202385,,1.2903225806451613,1.2903225806451613,-0.0,0.6858139260982623,0.27577963435963365,0.6168229525412543,44.71
2218,1995,PHI,Ron Hextall,30,0.757602209776123,,0.5092726733595968,-0.2605624416899906,-0.2749076773566569,1.6480308454971082,1.4913750616067027,1.4740810556079171,1.707799349039396,-0.03018345876403527,0.09303482587064676,0.22907179277852519,1.6432867855534063,,,,-0.6010122901812088,-0.021868961730086435,,0.0,0.0,-0.2650396053422842,0.7678504126359669,0.41485398354514696,0.5547408647892311,74.78
2240,1995,PHI,Dominic Roussel,24,0.4643368382498819,,0.3295293768797391,-0.20265967686999267,-0.0,0.7865601762599834,0.9048792508624938,0.9179410781064729,1.7538523651932676,-0.024354928795807765,0.09303482587064676,0.20998247671364806,0.9684941307400832,,,,-0.47106368689878525,0.01653251652322324,,0.0,0.0,-0.1223259716964389,0.7383573564562681,0.3239035709035367,0.5547408647892311,58.39
2264,1996,PIT,Tom Barrasso,30,0.8066265879031839,,0.5889002928880769,-0.31400141773215356,-0.08631440062990786,1.9094247246022031,1.9710928757926147,1.9780653196789373,1.7470747660856658,-0.03332662833709319,0.1320203108170488,0.3921250445971981,1.6901257983355913,,,,-0.5706899625601711,0.004613564020566482,0.0,4.5,4.415094339622642,-0.17584942493489217,0.7704824706721155,0.48248549483379655,0.6112711294923429,78.93
2339,1996,PIT,Ken Wregget,31,0.6090853827024041,,0.4061381330262599,-0.2551261519073748,-0.08631440062990786,1.3723990208078336,1.4607422603506155,1.4707306947135346,1.7528854360393873,-0.03148054688401805,0.19803046622557316,0.30688046968476373,1.2873698471066382,,,,-0.553039757532537,0.0066035539172518325,0.0,3.0,2.9433962264150937,-0.07815529997106321,0.7772266539173812,0.4081818979597178,0.6112711294923429,66.78
2367,1997,BUF,Dominik Hasek*,32,1.094854803455574,,0.7473540836402162,-0.39041144207537515,-0.40532879818594103,1.9514659599138644,2.645492708793637,2.718579377954541,1.8272385633018287,-0.021842608034739804,0.2528358208955224,0.7274826235919404,2.4055423999009458,,,,-0.4414668458285878,0.05313510682761236,,4.62,4.62,-0.295725902098643,0.7972973395506672,0.5811597708626667,0.6143584492565821,94.6
2397,1997,BUF,Steve Shields,24,0.21243451410332032,,0.060596277051909425,-0.15616457683015003,-0.0810657596371882,0.49743249958588703,0.5431948740609811,0.5480140248050657,1.7938374282737308,-0.028481991093757632,0.0,0.11842740384054844,0.4701444026558945,,,,-0.5488506731922985,0.0035058818877252047,,0.0,0.0,-0.03943012027981908,0.8030930748499533,0.23422169878183435,0.6143584492565821,38.12
2407,1997,BUF,Andrei Trefilov,27,0.049023349408458525,,0.0,-0.03904114420753751,-0.0,0.12754679476561204,0.11908970393283252,0.11819910338932788,1.764365838543056,-0.03637227241027157,0.0,0.021147750685812223,0.09474392905232856,,,,-0.0,0.0,,0.0,0.0,-0.0,0.7013104357583789,0.20636343704583363,0.6143584492565821,33.59
2439,1998,BUF,Dominik Hasek*,33,1.1163957750681521,,0.6466613323697186,-0.43557068478564914,-0.4359749094442972,1.969352174710956,2.6993771078532593,2.7749064879336207,1.7755775138007137,-0.024596269766495933,0.50259990370727,0.7475634699362973,2.3822817504813902,,,,-0.4330467137951163,0.09594516761034357,,3.1063829787234036,3.1063829787234036,-0.11494268475597753,0.7734403065296385,0.6091557537920942,0.6091557537920942,100.0
2470,1998,BUF,Steve Shields,25,0.24808795001514494,,0.0587873938517926,-0.11362713516147369,-0.1341461259828607,0.4956872820701047,0.5124922568655792,0.5142309225890975,1.7317596137820268,-0.03330499686085335,0.0,0.10449811945346088,0.4431495673288842,,,,-0.5754182361387161,0.002200981088510359,,0.0,0.0,-0.16283547007096824,0.6474301465417263,0.20411397662038352,0.6091557537920942,33.51
2490,1999,PIT,Jean-Sebastien Aubin,21,0.29811449736574536,,0.08701858004183588,-0.06307265453606915,-0.23863513659432034,0.4193832599118943,0.419862212400884,0.4199108629114536,1.7352319322977863,-0.02467345384871281,0.08888677630953512,0.08076249104371085,0.4790160268356318,,,,-0.0,0.0,0.0,0.0,0.0,-0.0,0.5729962130734364,0.2575392270660491,0.6387963785965446,40.32
2492,1999,PIT,Tom Barrasso,33,0.7540543168662972,,0.41333825519872036,-0.3363874908590355,-0.11931756829716017,1.46784140969163,1.3714578187963085,1.361667472122286,1.7218545936126712,-0.028341129420818758,0.1777735526190702,0.22882705795718064,1.4611256056653001,,,,-0.6350301475222038,-0.009544195168118854,0.0,5.0,4.903846153846153,-0.26232125041569676,0.6909815590992388,0.39319356260218097,0.6387963785965446,61.55
2557,1999,PIT,Peter Skudra,25,0.6488374354430928,,0.3263196751568846,-0.2312663999655869,-0.19886261382860027,1.3330396475770925,1.1352853243208112,1.1151980525873024,1.7046551581603806,-0.03211994667692793,0.13333016446430268,0.1525513719714538,1.2127469250838614,,,,-0.6943787594401668,-0.019562636058877154,0.0,0.0,0.0,-0.026232125041569673,0.6665263677967408,0.3576357376527074,0.6387963785965446,55.99
2622,2000,STL,Jamie McLennan,28,0.3129789648397092,,0.18030914914357338,-0.0968084156889473,-0.08618555054115581,0.4472566949706073,0.4418684526876181,0.44129883132800496,1.7354529985481124,-0.021103334205262742,0.10729815489481727,0.0805733707292096,0.6019896921296463,,,,-0.5716212402841142,-0.0005012902502177424,0.0,0.0,0.0,-0.028503225411724776,0.6816867034903455,0.2432702710170019,0.6133734319268878,39.66
2651,2000,STL,Roman Turek,29,1.1036626654873956,,0.8414426960033425,-0.29042524706684186,-0.3878349774352011,1.7483670803396472,1.9048288136387053,1.9213692623729048,1.7527498722877952,-0.020995664132786914,0.37554354213186036,0.41092419071896896,2.3626156400727445,,,,-0.5206846941201833,0.014462223718781869,0.0,1.7291666666666667,1.6938775510204083,-0.05700645082344954,0.7586933607587493,0.5576978109182676,0.6133734319268878,90.92
2658,2001,COL,David Aebischer,22,0.43080312674907284,,0.2396168615437719,-0.13508341252243686,-0.13315175694337886,0.7039853970185579,0.7045822419729832,0.7046461618662844,1.7629100527247494,-0.02389822841648033,0.11847519160951996,0.13339470808749362,0.8321218344978488,,,,-0.5935934298122125,3.7663443279517146e-05,0.0,1.7450980392156863,1.7115384615384617,-0.0,0.6985634184064282,0.29188958191095704,0.6133054734761151,47.59
2727,2001,COL,Patrick Roy*,35,1.0272997637862504,,0.7987228718125727,-0.2508691946845256,-0.31068743286788403,1.7870398539701855,1.9814738514965125,2.0022970155089275,1.7824328661547018,-0.023684851377047466,0.15796692214602664,0.43656449919543383,2.141533938747156,,,,-0.5342340868309914,0.01352117613734665,0.0,8.725490196078432,8.557692307692307,-0.16940734776748992,0.7539248659408869,0.5239539209653883,0.6133054734761151,85.43
2777,2002,MTL,Stephane Fiset,31,0.033226007633233835,,0.0,-0.01924407541947759,-0.0,0.09982374619452013,0.07893103142460164,0.07680784198785273,1.6808170489163725,-0.046622051630544746,0.0,0.00809034815723613,0.06512311699471013,,,,-0.0,0.0,0.0,0.0,0.0,-0.0,0.719097588107653,0.19540859453490025,0.6039028803666484,32.36
2779,2002,MTL,Mathieu Garon,24,0.08306501908308458,,0.01991265623991567,-0.07697630167791036,-0.0,0.2709501682422689,0.19338102699027404,0.1854981844234934,1.6579746881156971,-0.05291905600661832,0.0,0.012135522235854193,0.15593700491393894,,,,-0.0,0.0,0.0,0.0,0.0,-0.0,0.6887503504443944,0.21068595348851613,0.6039028803666484,34.89
2783,2002,MTL,Jeff Hackett,33,0.24919505724925375,,0.09956328119957836,-0.09622037709738797,-0.09055510986753282,0.5419003364845378,0.5196292902119609,0.5173660299936496,1.7207911803175548,-0.03850860368444995,0.0,0.09303900380821548,0.4283786686716254,,,,-0.6461584685592133,-0.0027539269265415157,0.0,0.0,0.0,-0.02299099719701649,0.6306947653494644,0.212831656042193,0.6039028803666484,35.24
2806,2002,MTL,Olivier Michaud,18,0.016613003816616918,,0.0,-0.0,-0.0,0.0,0.018417240665740384,0.020288863921319587,1.9035300667229587,-0.0,0.0,0.00809034815723613,0.010754276200961308,,,,-0.0,0.0,0.0,0.0,0.0,-0.0,0.23750012084289457,0.16742213967235905,0.6039028803666484,27.72
2825,2002,MTL,Jose Theodore,25,1.1130712557133333,,0.5973796871974701,-0.46185781006746224,-0.45277554933766406,1.9394327832078195,2.5941998994885744,2.6607395828244838,1.7721864921190749,-0.02555130621829855,0.28570832985908445,0.7038602896795432,2.3085846244730277,,,,-0.46597966482635583,0.08104665717789805,0.0,3.068965517241379,3.0169491525423733,-0.02299099719701649,0.7609503871806342,0.5796681147510475,0.6039028803666484,95.99
2836,2003,COL,David Aebischer,24,0.376819324067901,,0.1435835193653959,-0.23787875343804687,-0.0,0.7171000788022064,0.7753193201247109,0.7811590995320603,1.750109873187301,-0.027811179720506972,0.04293189226282381,0.1667381605661964,0.7527663165791448,,,,-0.5475836671404574,0.009765840418142616,,0.0,0.0,-0.05470870997974424,0.7153272715462434,0.28181357285778497,0.6673514778541434,42.23
2908,2003,COL,Patrick Roy*,37,1.0790735189217164,,0.7179175968269794,-0.2973484417975586,-0.5711685948264656,1.964854215918045,2.252740621542794,2.2816175540660177,1.757752274380259,-0.024949947238973334,0.21465946131411906,0.5205484037188572,2.297308702175544,,,,-0.5178236852306499,0.048275964825645896,,0.0,0.0,-0.27354354989872126,0.7623352932209991,0.5353825858063705,0.6673514778541434,80.22
2962,2004,TBL,John Grahame,28,0.5140671064625438,,0.38606406318560776,-0.18655085135757016,-0.04191390842051106,0.8895415239027573,0.9069324770055652,0.9086326804057934,1.7357449029116705,-0.024945719862513344,0.04040009377197781,0.17735655779575576,1.0630078985978146,,,,-0.6164622278138777,0.00160807424133713,0.0,0.0,0.0,-0.04609583288710524,0.7232216195265936,0.32530609514375947,0.6550758776595357,49.66
2971,2004,TBL,Nikolai Khabibulin,31,0.9749548570841349,,0.6005440982887233,-0.3938295750882036,-0.2933973589435775,1.9477891988905205,1.931329100129321,1.9297199004657692,1.7300414694957502,-0.028215304504687417,0.12120028131593344,0.3589358907771247,2.0617819075884154,,,,-0.6353335205020577,-0.0015226897683457785,0.0,3.76,3.686274509803922,-0.13828749866131576,0.7396226114652799,0.49567232839607467,0.6550758776595357,75.67
3086,2006,SJS,Evgeni Nabokov,30,0.7589575919172333,,0.2862998676498394,-0.42585477224635254,-0.34367056431113374,1.6661618942731278,1.4347654710287745,1.4094165196278032,1.7466861369245494,-0.030478863595115237,0.06439783839423573,0.197613904569094,1.5736543433732917,,,,-0.6261171246764498,-0.025777561900808096,0.0,1.2638888888888888,1.2465753424657533,-0.2294984020336729,0.7507342797175482,0.3905237461850422,0.6540475674614059,59.71
3098,2006,SJS,Nolan Schaefer,26,0.11806006985379186,,0.0894687086405748,-0.0224134090655975,-0.0,0.13780286343612336,0.17068761638100935,0.17429006620519086,1.815764119740775,-0.018483955986715043,0.06439783839423573,0.04262260686784382,0.21511702091937812,,,,-0.0,0.0,0.0,0.0,0.0,-0.025499822448185876,0.6597361852063303,0.22977719360907534,0.6540475674614059,35.13
3107,2006,SJS,Vesa Toskala,28,0.6240317977986141,,0.41155605974664405,-0.1568938634591825,-0.19638317960636215,1.0898953744493391,1.0859690375545377,1.0855389162858735,1.7782646433548237,-0.02546459893914466,0.12879567678847145,0.20536346945415657,1.2460897887915114,,,,-0.5397561419624567,-0.0004326499290335955,0.0,1.2638888888888888,1.2465753424657533,-0.05099964489637175,0.7229992780167532,0.37119307306623983,0.6540475674614059,56.75
3139,2007,PIT,Marc-Andre Fleury,22,1.039196781564615,,0.6606920022688602,-0.3310288108149785,-0.40787275764398284,2.2474916387959865,2.261636398710282,2.2631170373076395,1.743539650448245,-0.02689805786711794,0.23295683743444937,0.43424780763085175,2.201860727375246,,,,-0.5143444112209453,0.004186005371153911,,4.2,4.2,-0.054614140040280555,0.7784573734418377,0.5651675880365447,0.6481312113749851,87.2
3186,2007,PIT,Jocelyn Thibault,32,0.34122879394659006,,0.11562110039705052,-0.16551440540748924,-0.09063839058755174,0.6351606805293005,0.6620552815057734,0.6648705420338828,1.7493129605490674,-0.02689805786711794,0.04659136748688987,0.13278651968877284,0.6208063151959402,,,,-0.4987582169415227,0.007938975703912592,,0.0,0.0,-0.0,0.6684149896008643,0.2631101178382812,0.6481312113749851,40.6
3233,2008,WSH,Cristobal Huet,32,0.8603144899996477,0.6555725334316179,0.5600151257326528,-0.3040081810003903,-0.29763333904990574,1.621680049413218,1.846467848726293,1.8689285934703448,1.7543846925743485,-0.026383156856187192,0.1815147863168629,0.4242727171886086,1.8227683999113335,0.6200000000000001,0.6505548955757791,-0.5429056924384029,-0.5522536627257499,0.025806581848329697,,2.4722222222222223,2.4722222222222223,-0.0,0.7843649278339169,0.43890484428696297,0.5796206992018982,75.72
3234,2008,WSH,Brent Johnson,30,0.31434567903833277,0.21852417781053926,0.1225033087540178,-0.17371896057165162,-0.09921111301663524,0.6321803582458307,0.6242284816518909,0.6234339319879035,1.7315014139755522,-0.030363374485353364,0.0,0.11466830194286717,0.6169553915081982,0.15999999999999998,0.5039660457503157,-0.2714528462192014,-0.6338365901738721,-0.0009149032684615664,,0.0,0.0,-0.0,0.7265893309495527,0.22441929585471715,0.5796206992018982,38.72
3239,2008,WSH,Olaf Kolzig,37,0.8934035088457878,0.6684268968322377,0.437511816978635,-0.45601227150058543,-0.29763333904990574,2.102686843730698,1.7765542587812817,1.7439671665740912,1.700990375843825,-0.03309266657392446,0.04537869657921573,0.22933660388573435,1.8855400240473423,0.45999999999999996,0.4729362892179183,-0.9953271028037384,-0.740521956836801,-0.03743216303550511,,2.4722222222222223,2.4722222222222223,-0.17606780759424592,0.7813149542081621,0.36471874931024856,0.5796206992018982,62.92
3319,2009,WSH,Brent Johnson,31,0.3497946316814242,0.24443203457884952,0.2100056721497448,-0.13166357929402075,-0.09569298844157723,0.6958253429709397,0.6956128509719223,0.6955914473781964,1.7310061517288262,-0.03055192258593744,0.0,0.13344682503869074,0.6761264407963674,0.21653413353338338,0.5834004427972755,-0.18181818181818188,-0.5773887342957271,-2.15580655212208e-05,,1.7799999999999998,1.7799999999999998,-0.0907486056763294,0.697565631283704,0.24848837685333228,0.5335077300630288,46.58
3343,2009,WSH,Michal Neuvirth,20,0.08328443611462483,0.038594531775607815,0.0350009453582908,-0.02194392988233679,-0.0,0.1444165806166101,0.12254319654427645,0.12033996523082865,1.7005038406851467,-0.032617710945840685,0.0,0.015251065718707513,0.131518847900266,0.01968492123030758,0.3355308246139771,-0.09090909090909094,-0.0,0.0,,0.0,0.0,-0.0,0.5698959796587811,0.17841348530007203,0.5335077300630288,33.44
3364,2009,WSH,Jose Theodore,32,0.9494425717067229,0.7075664158861434,0.5600151257326528,-0.37304680799972545,-0.23923247110394313,2.0612184688007082,1.8886069114470845,1.8712203384793689,1.7157549962069867,-0.031204276804854256,0.0936662839647914,0.3012085479444734,1.9650111502189744,0.511807951987997,0.4765948349621957,-1.0909090909090913,-0.6293537203823425,-0.014174428080202677,,5.34,5.34,-0.1361229085144941,0.7469134422496121,0.39422340901548814,0.5335077300630288,73.89
3370,2009,WSH,Semyon Varlamov,20,0.09994132333754976,0.06432421962601302,0.0700018907165816,-0.0,-0.04784649422078861,0.17067414072872106,0.1910232181425486,0.19307291124946133,1.7500700961311262,-0.02576799164721414,0.0,0.04194043072644566,0.1966804589053978,0.0787396849212303,0.8060800591326778,-0.09090909090909094,-0.0,0.0,,0.0,0.0,-0.0453743028381647,0.7102069602870442,0.2277772046596834,0.5335077300630288,42.69
3424,2010,VAN,Roberto Luongo,30,1.0531294097885524,0.8067960380290683,0.6528266212894688,-0.4594283563933593,-0.167217147893804,2.100469768146689,2.1371905715937665,2.140766098093608,1.7428863061775879,-0.02739519806686403,0.17583052479537797,0.41544099132222106,2.170265702750916,0.7532368323379561,0.5739755846266357,-0.8917640827753188,-0.5217595119858961,0.016261220278718208,,0.0,0.0,-0.0,0.7367485696003184,0.4794175382943581,0.5309438920543383,90.3
3441,2010,VAN,Andrew Raycroft,29,0.3252311412582294,0.1685842467523426,0.14688598979013048,-0.1044155355439453,-0.041804286973451,0.4905288680103046,0.488819566766616,0.4886531310865844,1.7390683734148764,-0.025796256545451732,0.04395763119884449,0.09153784554557415,0.5382526120954437,0.14697304045618653,0.5355229719310605,-0.17835281655506377,-0.5324076652917307,-0.0007796475476097774,,0.0,0.0,-0.10555590070056316,0.5916808771313172,0.2196025782427513,0.5309438920543383,41.36
3445,2010,VAN,Cory Schneider,23,0.030974394405545655,0.012041731910881615,0.0,-0.02088310710878906,-0.0,0.06288831641157751,0.06584555808043457,0.06613350646284599,1.7467042389402991,-0.040613114643872364,0.0,0.014082745468549868,0.043973067585873896,0.018371630057023317,0.9378686023311041,-0.0,-0.0,0.0,,0.0,0.0,-0.0,0.507544185343273,0.20630693492441157,0.5309438920543383,38.86
